sales_date,product_type,product_name,quantity,price
2022-08-06 21:16:00,Classic Cocktail,Negroni,1,380
2022-08-06 21:16:00,Classic Cocktail,Old Fashion,1,350
2022-08-06 21:16:00,Signature Cocktail,琥珀,1,380
2022-08-06 21:16:00,滷味,自制滷豆干,1,100
2022-08-06 22:53:00,Classic Cocktail,Negroni,1,380
2022-08-06 22:53:00,Other Classic,South Side,1,320
2022-08-06 22:53:00,Other Classic,Gin Fizz,1,350
2022-08-06 22:53:00,Shot,6 Cocktail Shots,1,0
2022-08-06 22:53:00,Signature Cocktail,東方美人,1,420
2022-08-06 22:53:00,Signature Cocktail,尋根,1,400
2022-08-06 22:53:00,Signature Cocktail,琥珀,1,380
2022-08-06 22:53:00,Signature Cocktail,浪子之琴,1,420
2022-08-06 22:53:00,Signature Cocktail,綠洲,1,400
2022-08-06 22:53:00,Signature Cocktail,雲初之上,1,400
2022-08-06 22:53:00,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-06 22:53:00,Special及活動,Special Cocktail,1,380
2022-08-06 22:53:00,Special及活動,Special Cocktail,1,500
2022-08-06 22:53:00,炸物,吉祥炸物拼盤,1,450
2022-08-06 22:53:00,過往活動及已下架產品,八月優惠特調Shots(6杯),1,0
2022-08-06 23:05:00,香菸,雲斯頓呱旋風6毫克,1,100
2022-08-06 23:51:00,Special及活動,Special Cocktail,1,420
2022-08-06 23:51:00,Special及活動,Special Cocktail,1,420
2022-08-07 00:04:00,Gin,TOBERMORY,1,450
2022-08-07 00:04:00,Other Classic,JagerBomb,2,700
2022-08-07 00:54:00,Classic Cocktail,Gin  Tonic,1,320
2022-08-07 00:58:00,Classic Cocktail,Gin  Tonic,1,320
2022-08-07 01:18:00,Special及活動,清潔費,1,2000
2022-08-07 17:55:00,招待,招待Whisky Shot,10,0
2022-08-07 17:55:00,招待,招待Whisky Shot,10,0
2022-08-07 17:55:00,招待,員工喝High Ball,1,0
2022-08-07 17:55:00,招待,員工喝 Redbull,1,0
2022-08-07 17:55:00,招待,招待Gin Shot,5,0
2022-08-07 17:55:00,招待,招待Whisky Shot,6,0
2022-08-07 17:55:00,招待,招待Gin Shot,4,0
2022-08-07 17:55:00,招待,招待Gin Shot,3,0
2022-08-07 17:55:00,招待,招待Whisky Shot,10,0
2022-08-07 18:23:00,Classic Cocktail,Singapore Sling,1,380
2022-08-07 18:23:00,Classic Cocktail,Side Car,2,700
2022-08-07 18:23:00,Classic Cocktail,Mojito,1,350
2022-08-07 18:23:00,House Wine,Rockbare Clare Valley Riesling,1,250
2022-08-07 18:23:00,House Wine,Rockbare McLaren Vale Grenache,1,250
2022-08-07 18:23:00,Other Classic,Long Island Iced Tea,1,380
2022-08-07 18:23:00,Signature Cocktail,琥珀,1,380
2022-08-07 18:23:00,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-07 18:23:00,Signature Cocktail,雲嫣,1,380
2022-08-07 18:23:00,Signature Cocktail,山海關,1,420
2022-08-07 18:23:00,下酒菜,油潑香辣腱子肉,1,240
2022-08-07 18:23:00,下酒菜,松阪豬炒水蓮,1,220
2022-08-07 18:23:00,主食,香辣干燒蝦拌麵,1,260
2022-08-07 18:23:00,湯物,酒蒸蛤蠣,1,320
2022-08-07 18:23:00,炸物,太極雙醬薯條,1,220
2022-08-07 18:23:00,開胃小點,臥龍三椒鳳爪,1,120
2022-08-07 18:23:00,開胃小點,酸辣土豆絲,1,80
2022-08-07 18:37:00,Ocard兌換券,鉑金會員二樓限定餐食兌換券,1,0
2022-08-07 18:37:00,Ocard兌換券,鉑金會員升階禮兌換券,1,0
2022-08-07 18:37:00,Other Classic,Derby,1,320
2022-08-07 18:37:00,Other Classic,Mocking Bird,1,350
2022-08-07 18:37:00,Other Classic,White Lady,1,350
2022-08-07 18:37:00,Other Classic,Kings Valley,1,350
2022-08-07 18:37:00,Other Classic,Kamikaze,1,350
2022-08-07 18:37:00,Signature Cocktail,The Macallan Silend Third,1,400
2022-08-07 18:37:00,Signature Cocktail,初夏 (PERONI仲夏限定特調),1,400
2022-08-07 18:37:00,炸物,太極雙醬薯條,1,0
2022-08-07 18:37:00,特色餐點,特製皮蛋豆腐,1,0
2022-08-07 18:37:00,特色餐點,黑白無腸,1,180
2022-08-07 19:38:00,Beer,1664 白啤酒,2,400
2022-08-07 19:38:00,Beer,1664 白啤酒,1,200
2022-08-07 19:38:00,Beer,1664 白啤酒,1,200
2022-08-07 19:38:00,Beer,1664 白啤酒,1,200
2022-08-07 19:38:00,Beer,1664 白啤酒,1,200
2022-08-07 19:38:00,Beer,PERONI draft beer,2,500
2022-08-07 19:38:00,Classic Cocktail,Mojito,1,350
2022-08-07 19:38:00,Classic Cocktail,Mojito,1,350
2022-08-07 19:38:00,Other Classic,Long Island Iced Tea,1,380
2022-08-07 19:38:00,Other Classic,Long Island Iced Tea,1,380
2022-08-07 19:38:00,Signature Cocktail,東方美人,1,420
2022-08-07 19:38:00,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-07 19:38:00,炸物,吉祥炸物拼盤,1,450
2022-08-07 19:44:00,Classic Cocktail,God Father,1,350
2022-08-07 19:44:00,Classic Cocktail,Penicillin,1,400
2022-08-07 19:44:00,Signature Cocktail,尋根,1,400
2022-08-07 19:44:00,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-07 20:51:00,Beer,PERONI draft beer,1,250
2022-08-07 20:51:00,Beer,PERONI draft beer,1,250
2022-08-07 20:51:00,Beer,PERONI draft beer,2,500
2022-08-07 20:51:00,Beer,PERONI draft beer,4,1000
2022-08-07 20:51:00,Signature Cocktail,東方美人,1,420
2022-08-07 20:51:00,Signature Cocktail,龍柏,1,400
2022-08-07 20:51:00,Signature Cocktail,雲初之上,1,400
2022-08-07 20:51:00,Signature Cocktail,雲初之上,1,400
2022-08-07 20:51:00,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-07 20:51:00,Signature Cocktail,琥珀,1,380
2022-08-07 20:51:00,Signature Cocktail,初夏 (PERONI仲夏限定特調),1,400
2022-08-07 20:51:00,Signature Cocktail,琥珀,1,380
2022-08-07 20:51:00,Signature Cocktail,尋根,2,800
2022-08-07 20:51:00,Signature Cocktail,琥珀,1,380
2022-08-07 20:51:00,Signature Cocktail,白霜,1,380
2022-08-07 20:51:00,Signature Cocktail,山海關,1,420
2022-08-07 20:51:00,Signature Cocktail,琥珀,1,380
2022-08-07 20:51:00,Signature Cocktail,尋根,1,400
2022-08-07 20:51:00,Soft Drink,Cramberry Juice,1,120
2022-08-07 20:51:00,下酒菜,松阪豬炒水蓮,3,660
2022-08-07 20:51:00,下酒菜,油潑香辣腱子肉,2,480
2022-08-07 20:51:00,下酒菜,塔香菌菇炒蝦,2,760
2022-08-07 20:51:00,湯物,酒蒸蛤蠣,2,640
2022-08-07 20:51:00,滷味,香滷牛三寶拼盤,3,1140
2022-08-07 20:51:00,炸物,吉祥炸物拼盤,3,1350
2022-08-07 20:51:00,炸物,可樂果炸雞,3,960
2022-08-07 20:51:00,開胃小點,酸辣土豆絲,4,320
2022-08-07 21:31:00,主食,香辣干燒蝦拌麵,1,260
2022-08-07 21:33:00,香菸,雲斯頓天香5毫克,1,100
2022-08-07 22:12:00,Classic Cocktail,Mojito,1,350
2022-08-07 22:12:00,Other Classic,JagerBomb,1,350
2022-08-07 22:12:00,Special及活動,主廚限定餐點,1,280
2022-08-07 22:12:00,Special及活動,Special Cocktail,1,350
2022-08-07 22:12:00,下酒菜,松阪豬炒水蓮,1,220
2022-08-07 22:12:00,湯物,番茄豚肉湯,1,320
2022-08-07 22:12:00,炸物,轟炸雞軟骨,1,240
2022-08-07 22:12:00,炸物,祥鳳雞翅,1,280
2022-08-07 22:27:00,Beer,PERONI draft beer,1,250
2022-08-07 22:29:00,Signature Cocktail,仲夏 (PERONI仲夏限定特調),1,450
2022-08-07 22:29:00,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-07 22:29:00,主食,干貝雞汁拌麵,1,260
2022-08-07 22:29:00,主食,香辣干燒蝦拌麵,1,260
2022-08-07 22:35:00,Gin,BERLINER BRANDSTIFTER,1,450
2022-08-07 22:35:00,Signature Cocktail,龍柏,0,0
2022-08-07 22:35:00,炸物,太極雙醬薯條,0,0
2022-08-07 23:38:00,Signature Cocktail,龍柏,1,400
2022-08-07 23:38:00,炸物,太極雙醬薯條,1,220
2022-08-08 00:18:00,主食,干貝雞汁拌麵,1,260
2022-08-08 00:18:00,主食,干貝雞汁拌麵,1,260
2022-08-08 01:06:00,Beer,PERONI draft beer,1,250
2022-08-08 01:48:00,Beer,GUINNESS,1,250
2022-08-08 01:48:00,Beer,1664 白啤酒,1,200
2022-08-08 01:48:00,Classic Cocktail,Mojito,1,350
2022-08-08 01:48:00,下酒菜,松阪豬炒水蓮,1,220
2022-08-08 01:48:00,湯物,酒蒸蛤蠣,1,320
2022-08-08 01:48:00,炸物,祥鳳雞翅,1,280
2022-08-08 01:48:00,炸物,酥炸廣島牡蠣,1,320
2022-08-08 17:31:00,Signature Cocktail,琥珀,1,380
2022-08-08 17:31:00,Signature Cocktail,白霜,1,380
2022-08-08 17:31:00,下酒菜,塔香菌菇炒蝦,1,380
2022-08-08 17:31:00,下酒菜,孜然霸王骨,1,450
2022-08-08 17:31:00,湯物,酒蒸蛤蠣,1,320
2022-08-08 17:33:00,招待,招待Whisky Shot,8,0
2022-08-08 17:33:00,招待,招待Tequila Shot,7,0
2022-08-08 17:33:00,招待,招待Whisky Shot,12,0
2022-08-08 17:33:00,招待,招待Whisky Shot,4,0
2022-08-08 17:33:00,招待,招待Whisky Shot,5,0
2022-08-08 17:33:00,招待,招待 特調Shot,6,0
2022-08-08 17:33:00,招待,招待Tequila Shot,9,0
2022-08-08 17:33:00,招待,招待Whisky Shot,4,0
2022-08-08 17:33:00,杯子,破杯費(小馬丁尼杯),1,0
2022-08-08 17:33:00,杯子,破杯費(刺蝟杯),1,0
2022-08-08 20:38:00,Classic Cocktail,Penicillin,1,400
2022-08-08 20:38:00,Signature Cocktail,山海關,1,420
2022-08-08 21:18:00,Classic Cocktail,Mai Tai,1,380
2022-08-08 21:18:00,Classic Cocktail,Old Fashion,1,350
2022-08-08 21:18:00,Classic Cocktail,Mojito,1,350
2022-08-08 21:18:00,Gin,季の美,1,480
2022-08-08 21:18:00,Gin,NORDÉS,1,450
2022-08-08 21:18:00,Other Classic,Long Island Iced Tea,1,380
2022-08-08 21:18:00,Other Classic,Clover Club,1,350
2022-08-08 21:18:00,Signature Cocktail,東方美人,1,420
2022-08-08 21:18:00,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-08 21:18:00,Signature Cocktail,琥珀,1,380
2022-08-08 21:18:00,Signature Cocktail,炙陽,1,380
2022-08-08 21:18:00,Single Malt,白州,1,450
2022-08-08 21:18:00,下酒菜,塔香菌菇炒蝦,1,380
2022-08-08 21:18:00,主食,干貝雞汁拌麵,1,260
2022-08-08 21:18:00,炸物,太極雙醬薯條,1,220
2022-08-08 21:18:00,炸物,轟炸雞軟骨,1,240
2022-08-08 21:18:00,特色餐點,烏金堅果乾酪燒,1,240
2022-08-08 21:56:00,Signature Cocktail,雲嫣,1,380
2022-08-08 21:56:00,Signature Cocktail,琥珀,1,380
2022-08-08 21:56:00,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-08 21:56:00,Signature Cocktail,山海關,1,420
2022-08-08 21:56:00,Signature Cocktail,龍柏,1,400
2022-08-08 21:56:00,Signature Cocktail,尋根,1,400
2022-08-08 21:56:00,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-08 21:56:00,Signature Cocktail,浪子之琴,1,420
2022-08-08 21:56:00,Signature Cocktail,雲初之上,1,400
2022-08-08 21:56:00,下酒菜,油潑香辣腱子肉,1,240
2022-08-08 21:56:00,滷味,香滷牛三寶拼盤,1,380
2022-08-08 21:56:00,醬料,滷味腐乳辣醬,1,0
2022-08-08 22:25:00,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-08 22:25:00,炸物,太極雙醬薯條,1,220
2022-08-09 00:59:00,Signature Cocktail,西方世界,1,400
2022-08-09 01:30:00,Classic Cocktail,Penicillin,1,400
2022-08-09 01:30:00,Gin,TOBERMORY,1,450
2022-08-09 01:30:00,Gin,NORDÉS,1,450
2022-08-09 01:30:00,Other Classic,Gin Fizz,1,350
2022-08-09 01:38:00,Signature Cocktail,浪子之琴,1,420
2022-08-09 17:38:00,Beer,1664 白啤酒,1,200
2022-08-09 17:38:00,Classic Cocktail,Side Car,1,350
2022-08-09 17:38:00,Shot,6 Cocktail Shots,1,0
2022-08-09 17:38:00,Shot,6 Cocktail Shots,1,0
2022-08-09 17:38:00,Shot,6 Cocktail Shots,2,0
2022-08-09 17:38:00,Shot,Special Shot,3,0
2022-08-09 17:38:00,Shot,6 Cocktail Shots,2,0
2022-08-09 17:38:00,Shot,6 Cocktail Shots,1,0
2022-08-09 17:38:00,Signature Cocktail,東方美人,1,420
2022-08-09 17:38:00,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-09 17:38:00,Signature Cocktail,琥珀,1,380
2022-08-09 17:38:00,Signature Cocktail,尋根,1,400
2022-08-09 17:38:00,Signature Cocktail,盛夏 (PERONI仲夏限定特調),2,800
2022-08-09 17:38:00,Signature Cocktail,東方美人,2,840
2022-08-09 17:38:00,Signature Cocktail,山海關,1,420
2022-08-09 17:38:00,Signature Cocktail,琥珀,1,380
2022-08-09 17:38:00,Signature Cocktail,尋根,1,400
2022-08-09 17:38:00,Special及活動,開瓶費,1,1000
2022-08-09 17:38:00,下酒菜,松阪豬炒水蓮,0,0
2022-08-09 17:38:00,下酒菜,塔香菌菇炒蝦,0,0
2022-08-09 17:38:00,下酒菜,松阪豬炒水蓮,0,0
2022-08-09 17:38:00,下酒菜,松阪豬炒水蓮,0,0
2022-08-09 17:38:00,主食,香辣干燒蝦拌麵,1,260
2022-08-09 17:38:00,主食,干貝雞汁拌麵,0,0
2022-08-09 17:38:00,滷味,秘制滷味拼盤,1,360
2022-08-09 17:38:00,滷味,秘制滷味拼盤,0,0
2022-08-09 17:38:00,炸物,可樂果炸雞,1,320
2022-08-09 17:38:00,炸物,祥鳳雞翅,0,0
2022-08-09 17:38:00,炸物,吉祥炸物拼盤,0,0
2022-08-09 17:38:00,炸物,太極雙醬薯條,0,0
2022-08-09 17:38:00,過往活動及已下架產品,八月優惠特調Shots(6杯),1,0
2022-08-09 17:38:00,過往活動及已下架產品,八月優惠特調Shots(6杯),1,0
2022-08-09 17:38:00,過往活動及已下架產品,八月優惠特調Shots(6杯),2,0
2022-08-09 17:38:00,過往活動及已下架產品,八月優惠特調Shots(6杯),2,0
2022-08-09 17:38:00,過往活動及已下架產品,八月優惠特調Shot(單杯),3,0
2022-08-09 17:38:00,過往活動及已下架產品,八月優惠特調Shots(6杯),1,0
2022-08-09 19:44:00,招待,招待Whisky Shot,7,0
2022-08-09 19:44:00,招待,招待Whisky Shot,12,0
2022-08-09 19:44:00,招待,員工喝 Redbull,1,0
2022-08-09 19:44:00,招待,招待Whisky Shot,6,0
2022-08-09 19:44:00,杯子,破杯費(薄威士忌杯),2,0
2022-08-09 20:31:00,Shot,6 Cocktail Shots,1,0
2022-08-09 20:31:00,Shot,6 Cocktail Shots,1,0
2022-08-09 20:31:00,Signature Cocktail,西方世界,1,400
2022-08-09 20:31:00,Signature Cocktail,尋根,1,400
2022-08-09 20:31:00,Signature Cocktail,琥珀,2,760
2022-08-09 20:31:00,Signature Cocktail,雲初之上,1,400
2022-08-09 20:31:00,Signature Cocktail,東方美人,1,420
2022-08-09 20:31:00,Soft Drink,Honey Lemon Water,1,150
2022-08-09 20:31:00,特色餐點,蒜酥黃金魚皮,1,220
2022-08-09 20:31:00,甜點,冰心綠豆糕,1,120
2022-08-09 20:31:00,過往活動及已下架產品,八月優惠特調Shots(6杯),1,0
2022-08-09 20:31:00,過往活動及已下架產品,八月優惠特調Shots(6杯),1,0
2022-08-09 20:59:00,Beer,1664 白啤酒,1,200
2022-08-09 20:59:00,House Wine,Rockbare McLaren Vale Grenache,1,250
2022-08-09 20:59:00,House Wine,Rockbare McLaren Vale Grenache,1,250
2022-08-09 20:59:00,Signature Cocktail,浪子之琴,1,420
2022-08-09 20:59:00,Signature Cocktail,尋根,1,400
2022-08-09 20:59:00,Signature Cocktail,哈庫那瑪塔塔,2,840
2022-08-09 20:59:00,Signature Cocktail,琥珀,2,760
2022-08-09 21:22:00,Classic Cocktail,Negroni,0,0
2022-08-09 21:22:00,Classic Cocktail,Gin  Tonic,1,320
2022-08-09 21:22:00,Classic Cocktail,Gin  Tonic,2,640
2022-08-09 21:22:00,Classic Cocktail,Negroni,1,380
2022-08-09 21:22:00,Shot,House Shot,0,0
2022-08-09 21:22:00,Special及活動,Special Cocktail,1,380
2022-08-09 21:22:00,Special及活動,Special Cocktail,1,400
2022-08-09 21:24:00,Signature Cocktail,東方美人,1,420
2022-08-09 21:24:00,Signature Cocktail,山海關,1,420
2022-08-09 21:36:00,Classic Cocktail,Negroni,1,380
2022-08-09 21:36:00,Signature Cocktail,山海關,1,420
2022-08-09 21:36:00,招待,員工喝High Ball,2,0
2022-08-09 21:36:00,招待,員工喝High Ball,1,0
2022-08-09 23:47:00,下酒菜,松阪豬炒水蓮,1,220
2022-08-09 23:47:00,下酒菜,松阪豬炒水蓮,1,220
2022-08-09 23:47:00,下酒菜,塔香菌菇炒蝦,1,380
2022-08-09 23:47:00,下酒菜,松阪豬炒水蓮,1,220
2022-08-09 23:47:00,主食,干貝雞汁拌麵,1,260
2022-08-09 23:47:00,滷味,秘制滷味拼盤,1,360
2022-08-09 23:47:00,炸物,祥鳳雞翅,1,280
2022-08-09 23:47:00,炸物,太極雙醬薯條,1,220
2022-08-09 23:47:00,炸物,吉祥炸物拼盤,1,450
2022-08-10 00:07:00,Shot,6 Cocktail Shots,1,0
2022-08-10 00:07:00,過往活動及已下架產品,八月優惠特調Shots(6杯),1,0
2022-08-10 00:15:00,下酒菜,松阪豬炒水蓮,1,220
2022-08-10 00:20:00,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-10 00:20:00,Signature Cocktail,初夏 (PERONI仲夏限定特調),1,400
2022-08-10 00:20:00,Signature Cocktail,綠洲,1,400
2022-08-10 00:20:00,Signature Cocktail,仲夏 (PERONI仲夏限定特調),1,450
2022-08-10 00:20:00,滷味,秘制滷味拼盤,1,360
2022-08-10 00:39:00,Shot,Special Shot,3,0
2022-08-10 00:39:00,過往活動及已下架產品,八月優惠特調Shot(單杯),3,0
2022-08-10 00:40:00,House Wine,Rockbare Clare Valley Riesling,1,250
2022-08-10 01:36:00,Single Malt,THE BALVENIE DOUBLEWOOD 12yo,1,350
2022-08-10 01:41:00,Classic Cocktail,Negroni,1,380
2022-08-10 01:41:00,Shot,House Shot,6,600
2022-08-10 01:49:00,招待,招待Gin Shot,6,0
2022-08-10 17:44:00,Classic Cocktail,God Father,1,350
2022-08-10 17:44:00,Classic Cocktail,Old Fashion,1,350
2022-08-10 17:44:00,Other Classic,Pina Colada,1,350
2022-08-10 17:44:00,Signature Cocktail,山海關,1,420
2022-08-10 17:44:00,Signature Cocktail,綠洲,1,400
2022-08-10 17:44:00,Signature Cocktail,東方美人,1,420
2022-08-10 17:44:00,Signature Cocktail,東方美人,1,420
2022-08-10 17:44:00,Signature Cocktail,雲初之上,1,400
2022-08-10 17:44:00,Signature Cocktail,龍柏,1,400
2022-08-10 17:44:00,Signature Cocktail,仲夏 (PERONI仲夏限定特調),1,450
2022-08-10 17:44:00,Signature Cocktail,浪子之琴,1,420
2022-08-10 17:44:00,Signature Cocktail,尋根,1,400
2022-08-10 17:44:00,下酒菜,松阪豬炒水蓮,2,440
2022-08-10 17:44:00,主食,香辣干燒蝦拌麵,1,260
2022-08-10 17:44:00,主食,香辣干燒蝦拌麵,1,260
2022-08-10 17:44:00,主食,干貝雞汁拌麵,1,260
2022-08-10 17:44:00,主食,香辣干燒蝦拌麵,1,260
2022-08-10 17:44:00,主食,野菇櫻花蝦飯,1,250
2022-08-10 17:44:00,主食,手工高麗菜豬肉水餃,1,200
2022-08-10 17:44:00,主食,香辣干燒蝦拌麵,1,260
2022-08-10 17:44:00,滷味,秘制滷味拼盤,1,360
2022-08-10 17:44:00,炸物,轟炸雞軟骨,1,240
2022-08-10 17:44:00,炸物,吉祥炸物拼盤,2,900
2022-08-10 18:03:00,招待,招待Whisky Shot,10,0
2022-08-10 18:03:00,招待,員工喝 Redbull,1,0
2022-08-10 18:03:00,招待,員工喝 Redbull,1,0
2022-08-10 18:03:00,招待,招待Whisky Shot,8,0
2022-08-10 18:03:00,招待,招待 Vodka Shot,4,0
2022-08-10 18:03:00,招待,員工喝High Ball,1,0
2022-08-10 18:03:00,招待,招待Gin Shot,4,0
2022-08-10 18:03:00,招待,招待Rum Shot,4,0
2022-08-10 18:03:00,招待,員工喝 Redbull,1,0
2022-08-10 18:03:00,招待,招待Whisky Shot,18,0
2022-08-10 18:03:00,招待,招待Tequila Shot,4,0
2022-08-10 18:03:00,杯子,破杯費(厚可林杯),1,0
2022-08-10 18:03:00,杯子,破杯費(金邊水杯),1,0
2022-08-10 19:00:00,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-10 19:00:00,Special及活動,Special Mocktail,1,250
2022-08-10 19:00:00,下酒菜,孜然霸王骨,1,240
2022-08-10 19:00:00,下酒菜,松阪豬炒水蓮,1,220
2022-08-10 19:00:00,主食,野菇櫻花蝦飯,1,250
2022-08-10 19:00:00,滷味,香滷牛三寶拼盤,1,380
2022-08-10 19:00:00,特色餐點,蒜酥黃金魚皮,1,220
2022-08-10 19:00:00,開胃小點,臥龍三椒鳳爪,1,120
2022-08-10 20:23:00,Signature Cocktail,琥珀,1,380
2022-08-10 20:29:00,Classic Cocktail,Gin  Tonic,1,320
2022-08-10 22:04:00,Beer,GUINNESS,1,250
2022-08-10 22:04:00,Beer,GUINNESS,1,250
2022-08-10 22:04:00,Signature Cocktail,The Macallan Silend Third,1,400
2022-08-10 22:04:00,下酒菜,麻辣鍋巴魚,1,300
2022-08-10 22:04:00,特色餐點,芥末蘋果蝦球,1,340
2022-08-10 22:44:00,Beer,PERONI draft beer,2,500
2022-08-10 22:44:00,滷味,秘制滷味拼盤,1,360
2022-08-10 23:00:00,香菸,雲斯頓天香5毫克,1,100
2022-08-11 00:08:00,Signature Cocktail,琥珀,1,380
2022-08-11 00:08:00,Signature Cocktail,白霜,1,380
2022-08-11 00:08:00,Signature Cocktail,山海關,1,420
2022-08-11 00:08:00,Special及活動,主廚限定餐點,1,280
2022-08-11 00:08:00,滷味,秘制滷味拼盤,1,360
2022-08-11 00:35:00,主食,香辣干燒蝦拌麵,1,260
2022-08-11 02:00:00,Special及活動,Special Cocktail,2,760
2022-08-11 17:44:00,Beer,PERONI draft beer,3,750
2022-08-11 17:44:00,Beer,PERONI draft beer,2,500
2022-08-11 17:44:00,Classic Cocktail,Mojito,1,350
2022-08-11 17:44:00,Classic Cocktail,Negroni,0,0
2022-08-11 17:44:00,Classic Cocktail,Gin  Tonic,2,640
2022-08-11 17:44:00,Signature Cocktail,東方美人,1,420
2022-08-11 17:44:00,Signature Cocktail,雲初之上,1,400
2022-08-11 17:44:00,Signature Cocktail,琥珀,1,380
2022-08-11 17:44:00,Signature Cocktail,西方世界,1,400
2022-08-11 17:44:00,Signature Cocktail,綠洲,1,400
2022-08-11 17:44:00,Signature Cocktail,尋根,1,400
2022-08-11 17:44:00,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-11 17:44:00,Signature Cocktail,琥珀,0,0
2022-08-11 17:44:00,Signature Cocktail,琥珀,1,380
2022-08-11 17:44:00,Signature Cocktail,尋根,1,400
2022-08-11 17:44:00,Signature Cocktail,浪子之琴,1,420
2022-08-11 17:44:00,Signature Cocktail,尋根,0,0
2022-08-11 17:44:00,Signature Cocktail,浪子之琴,1,420
2022-08-11 17:44:00,Signature Cocktail,東方美人,1,420
2022-08-11 17:44:00,Signature Cocktail,尋根,0,0
2022-08-11 17:44:00,Signature Cocktail,尋根,1,400
2022-08-11 17:44:00,Signature Cocktail,琥珀,1,380
2022-08-11 17:44:00,Signature Cocktail,東方美人,1,420
2022-08-11 17:44:00,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-11 17:44:00,Special及活動,Special Cocktail,1,400
2022-08-11 17:44:00,Special及活動,Special Cocktail,1,400
2022-08-11 17:44:00,Special及活動,Special Cocktail,1,420
2022-08-11 17:44:00,Special及活動,主廚限定餐點,1,280
2022-08-11 17:44:00,Special及活動,Special Cocktail,1,380
2022-08-11 17:44:00,下酒菜,松阪豬炒水蓮,1,220
2022-08-11 17:44:00,主食,干貝雞汁拌麵,1,260
2022-08-11 17:44:00,滷味,秘制滷味拼盤,1,360
2022-08-11 17:44:00,炸物,太極雙醬薯條,1,220
2022-08-11 17:44:00,炸物,轟炸雞軟骨,1,240
2022-08-11 17:44:00,特色餐點,蒜酥黃金魚皮,1,220
2022-08-11 17:44:00,特色餐點,蒜酥黃金魚皮,1,220
2022-08-11 17:44:00,甜點,黑金流沙包,1,120
2022-08-11 17:48:00,香菸,雲斯頓呱旋風6毫克,1,100
2022-08-11 18:00:00,招待,員工喝Gin&Tonic,1,0
2022-08-11 18:00:00,招待,員工喝Gin&Tonic,1,0
2022-08-11 18:00:00,招待,招待Tequila Shot,3,0
2022-08-11 18:00:00,招待,招待Whisky Shot,4,0
2022-08-11 18:00:00,招待,招待Whisky Shot,2,0
2022-08-11 18:00:00,招待,招待Whisky Shot,5,0
2022-08-11 18:00:00,招待,招待Whisky Shot,3,0
2022-08-11 18:00:00,招待,招待Tequila Shot,3,0
2022-08-11 18:00:00,招待,招待Whisky Shot,5,0
2022-08-11 18:00:00,招待,員工喝Gin&Tonic,1,0
2022-08-11 18:00:00,招待,招待Tequila Shot,5,0
2022-08-11 18:00:00,招待,招待Tequila Shot,3,0
2022-08-11 18:00:00,招待,招待Gin Shot,3,0
2022-08-11 20:43:00,香菸,七星雙味晶球5毫克,1,125
2022-08-11 21:50:00,Beer,PERONI draft beer,1,250
2022-08-11 21:50:00,Beer,PERONI draft beer,1,250
2022-08-11 21:50:00,Beer,PERONI draft beer,1,250
2022-08-11 21:50:00,Classic Cocktail,Gin  Tonic,1,320
2022-08-11 21:50:00,Classic Cocktail,Gin  Tonic,1,320
2022-08-11 21:50:00,Other Classic,Gimlet,1,320
2022-08-11 21:50:00,炸物,可樂果炸雞,1,320
2022-08-11 21:59:00,Classic Cocktail,Negroni,1,380
2022-08-11 22:31:00,Signature Cocktail,尋根,1,400
2022-08-11 22:31:00,Signature Cocktail,琥珀,1,380
2022-08-11 22:31:00,Signature Cocktail,尋根,1,400
2022-08-12 00:20:00,Signature Cocktail,山海關,1,420
2022-08-12 00:20:00,Signature Cocktail,白霜,1,380
2022-08-12 00:20:00,主食,干貝雞汁拌麵,1,260
2022-08-12 00:20:00,特色餐點,蒜酥黃金魚皮,1,220
2022-08-12 01:15:00,House Wine,Rockbare McLaren Vale Grenache Red Wine,1,250
2022-08-12 01:25:00,Beer,PERONI draft beer,2,500
2022-08-12 17:35:00,招待,員工喝 Redbull,1,0
2022-08-12 17:35:00,招待,員工喝 Redbull,1,0
2022-08-12 17:35:00,招待,招待Gin Shot,5,0
2022-08-12 17:35:00,招待,招待Tequila Shot,5,0
2022-08-12 17:35:00,招待,員工喝High Ball,1,0
2022-08-12 17:35:00,招待,員工喝Gin&Tonic,2,0
2022-08-12 17:35:00,招待,招待Tequila Shot,3,0
2022-08-12 17:35:00,招待,招待Whisky Shot,11,0
2022-08-12 17:35:00,招待,招待Whisky Shot,8,0
