"分店代碼","分店名稱","建立時間","單號","發票號碼","商品編號","商品名稱","標籤名稱","標籤價錢","商品單價","數量","銷售金額","單品折扣總額","折扣名稱","折扣總額","實收金額","淨額","商品分類","用餐方式","訂單來源","冰塊與否","On the Rocks","Neat","經典調酒","Shot種類","服務鈴","軟飲冰塊","補單","濃度","香菜與否","蔥與否","店員名稱","小黃瓜","Martini 橄欖檸檬皮","清酒","點單隻送","情人節套餐加購","杯子數量","Honey Lemon","Hot Tea","Shot杯種類","破杯","破杯原因"
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-13 21:21:04","11","","","松阪豬炒水蓮","",0,220,1,220,0,"",0,220,210,"下酒菜","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-13 21:21:04","11","","","PERONI draft beer","",0,250,1,250,0,"",0,250,238,"Beer","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-13 21:21:04","11","","","香辣干燒蝦拌麵","",0,260,1,260,0,"",0,260,248,"主食","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-13 21:21:04","11","","","祥鳳雞翅","",0,280,1,280,0,"",0,280,267,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-13 21:21:04","11","","","琥珀","",0,380,1,380,0,"",0,380,361,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 01:40:40","1","","","員工喝High Ball","店長Henry",0,0,2,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店長Henry","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 01:40:40","1","","","員工喝High Ball","外場經理Louies",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場經理Louies","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 01:40:40","1","","","招待 Vodka Shot","店經理Ian、小Shot杯",0,0,8,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店經理Ian","","","","","","","","","小Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 01:40:40","1","","","招待Tequila Shot","店經理Ian、小Shot杯",0,0,22,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店經理Ian","","","","","","","","","小Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 01:40:40","1","","","招待 Vodka Shot","爵Shot杯、外場經理Louies",0,0,4,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場經理Louies","","","","","","","","","爵Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 01:40:40","1","","","員工喝High Ball","吧台Naoh",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台Naoh","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 01:40:40","1","","","招待Gin Shot","外場經理Louies、爵Shot杯",0,0,5,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場經理Louies","","","","","","","","","爵Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 01:40:40","1","","","員工喝 Redbull","吧台豪豪",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台豪豪","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 01:40:40","1","","","招待Gin Shot","小Shot杯、店長Henry",0,0,4,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店長Henry","","","","","","","","","小Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 01:40:40","1","","","員工喝 Redbull","店經理Ian",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店經理Ian","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-09-01 01:40:40","1","","","員工喝Gin&Tonic","店經理Ian",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店經理Ian","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 00:07:14","14","","","黃金會員入會禮兌換券","",0,0,1,0,0,"",0,0,0,"Ocard兌換券","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 00:07:14","14","","","O-迎賓小點","",0,0,1,0,0,"",0,0,0,"Ocard兌換券","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 00:07:14","14","","","太極雙醬薯條","",0,220,1,220,0,"",0,220,210,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 00:07:14","14","","","Earl Grey Milk Tea I/H","",0,220,1,220,0,"",0,220,210,"Soft Drink","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 00:07:14","14","","","可樂果炸雞","",0,320,1,320,0,"",0,320,305,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 00:07:14","14","","","琥珀","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 00:07:14","14","","","白霜","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 00:07:14","14","","","尋根","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 00:07:14","14","","","LONEWOLF CACTUS & LIME(Tonic)","",0,400,1,400,0,"",0,400,381,"Gin","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 00:07:14","14","","","哈庫那瑪塔塔","",0,420,1,420,0,"",0,420,400,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 00:07:14","14","","","NORDÉS(Tonic)","",0,450,1,450,0,"",0,450,429,"Gin","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 00:07:14","14","","","NORDÉS(Tonic)","",0,450,1,450,0,"",0,450,429,"Gin","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 00:07:14","14","","","Special Cocktail(時價)","補單",0,1400,1,1400,0,"",0,1400,1331,"Special及活動","內用","POS","","","","","","","","補單","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-26 23:55:10","27","DK09469949","","Special Mocktail(時價)","補單",0,280,1,280,0,"",0,280,267,"Special及活動","內用","POS","","","","","","","","補單","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-26 23:55:10","27","DK09469949","","琥珀","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-26 23:55:10","27","DK09469949","","浪子之琴","",0,420,1,420,0,"",0,420,400,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-26 23:55:10","27","DK09469949","","東方美人","",0,420,1,420,0,"",0,420,400,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 22:29:57","26","","","琥珀","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 22:29:57","26","","","尋根","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-16 21:19:39","9","","","雲斯頓呱旋風6毫克","",0,100,1,100,0,"",0,100,95,"香菸","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 00:56:59","11","","","干貝雞汁拌麵","",0,260,1,260,0,"",0,260,248,"主食","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 00:56:59","11","","","Special Cocktail(時價)","",0,350,1,350,0,"",0,350,333,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 00:17:25","16","","","會員生日禮","",0,0,1,0,0,"",0,0,0,"Ocard兌換券","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 00:17:25","16","","","O-壽星特調","",0,0,1,0,0,"",0,0,0,"Ocard兌換券","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 00:17:25","16","","","經典台式泡菜","",0,80,1,80,0,"",0,80,76,"開胃小點","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 00:17:25","16","","","自制滷豆干","",0,100,1,100,0,"",0,100,95,"滷味","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 00:17:25","16","","","琥珀","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 00:17:25","16","","","琥珀","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 00:17:25","16","","","雲嫣","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 00:17:25","16","","","尋根","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 00:17:25","16","","","雲初之上","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 00:17:25","16","","","東方美人","",0,420,1,420,0,"",0,420,400,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-27 01:40:00","14-1","","","轟炸雞軟骨","",0,240,1,240,0,"",0,240,229,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-27 01:40:00","14-1","","","酒蒸蛤蠣","",0,320,1,320,0,"",0,320,305,"湯物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-27 01:40:00","14-1","","","Gin  Tonic","",0,320,1,320,0,"",0,320,305,"Classic Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-27 01:40:00","25","","","酥炸廣島牡蠣","",0,320,1,320,0,"",0,320,305,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-27 01:40:00","14-1","","","Old Fashion","",0,350,1,350,0,"",0,350,3408,"Classic Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-27 01:40:00","25","","","Special Cocktail(時價)","補單",0,380,1,380,0,"",0,380,362,"Special及活動","內用","POS","","","","","","","","補單","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-27 01:40:00","25","","","香滷牛三寶拼盤","",0,380,1,380,0,"",0,380,362,"滷味","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-27 01:40:00","25","","","Special Cocktail(時價)","補單",0,400,1,400,0,"",0,400,3828,"Special及活動","內用","POS","","","","","","","","補單","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-27 01:40:00","25","","","龍柏","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-27 01:40:00","25","","","The MACALLAN DOUBLE CASK 12yo(Glass)","Neat",0,400,1,400,0,"",0,400,381,"Single Malt","內用","POS","Neat","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-27 01:40:00","25","","","尋根","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-27 01:40:00","14-1","","","Special Cocktail(時價)","",0,420,1,420,0,"",0,420,400,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-27 01:40:00","25","","","The MACALLAN Signature","",0,450,1,450,0,"",0,450,429,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-28 01:01:43","8","","","琥珀","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-28 01:01:43","8","","","尋根","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-28 01:01:43","8","","","山海關","",0,420,1,420,0,"",0,420,400,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-28 01:01:43","8","","","哈庫那瑪塔塔","",0,420,1,420,0,"",0,420,400,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-28 01:01:43","8","","","Around The World","",0,450,1,450,0,"",0,450,429,"Other Classic","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-28 01:01:43","8","","","吉祥炸物拼盤","",0,450,1,450,0,"",0,450,-1544,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 01:29:17","5","","","招待Gin Shot","吧台Naoh、補單",0,0,3,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","補單","","","","吧台Naoh","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 01:29:17","5","","","招待Whisky Shot","爵Shot杯、外場經理Louies",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場經理Louies","","","","","","","","","爵Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 01:29:17","5","","","員工喝 Redbull","吧台豪豪",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台豪豪","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 01:29:17","5","","","員工喝High Ball","外場Jericho、補單",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","補單","","","","外場Jericho","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 01:29:17","5","","","招待Whisky Shot","吧台經理Henry",0,0,8,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店長Henry","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 01:29:17","5","","","招待Whisky Shot","爵Shot杯、外場Jericho",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場Jericho","","","","","","","","","爵Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 01:29:17","5","","","招待Whisky Shot","吧台豪豪、小Shot杯",0,0,6,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台豪豪","","","","","","","","","小Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 01:29:17","5","","","招待伯爵鮮奶茶","吧台豪豪",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","吧台豪豪","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 01:29:17","5","","","招待Whisky Shot","爵Shot杯、外場經理Louies",0,0,9,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場經理Louies","","","","","","","","","爵Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 01:29:17","5","","","員工喝High Ball","外場Jericho",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場Jericho","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 01:29:17","5","","","招待伯爵鮮奶茶","外場經理Louies",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","外場經理Louies","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-03 01:29:17","5","","","招待Gin Shot","吧台經理Henry",0,0,3,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店長Henry","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 23:46:28","28","","","綻","",0,0,1,0,0,"",0,0,0,"過往活動及已下架產品","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 23:46:28","28","","","經典台式泡菜","",0,80,1,80,0,"",0,80,76,"開胃小點","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 23:46:28","28","","","手工高麗菜豬肉水餃","",0,200,1,200,0,"",0,200,190,"主食","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-04 23:46:28","28","","","芥末蘋果蝦球","",0,340,1,340,0,"",0,340,324,"特色餐點","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-23 20:37:43","6","","","雲斯頓天香5毫克","",0,100,1,100,0,"",0,100,95,"香菸","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-16 01:38:01","13","","","Boulevardier","",0,350,1,350,0,"",0,350,333,"Other Classic","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-16 01:38:01","13","","","Old Fashion","",0,350,1,350,0,"",0,350,333,"Classic Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-16 01:38:01","13","","","龍柏","",0,400,1,400,0,"",0,400,382,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-14 23:56:15","8","","","黃金會員二樓限定酒水兌換券","",0,0,1,0,0,"",0,0,0,"Ocard兌換券","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-14 23:56:15","8","","","招待Whisky Shot","",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-14 23:56:15","8","","","臥龍三椒鳳爪","",0,120,1,120,0,"",0,120,114,"開胃小點","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-14 23:56:15","8","","","Old Fashion","",0,350,1,350,0,"",0,350,333,"Classic Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-14 23:56:15","8","","","God Father","",0,350,1,350,0,"",0,350,333,"Classic Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-14 23:56:15","8","","","Old Fashion","",0,350,1,350,0,"",0,350,333,"Classic Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-14 23:56:15","8","","","白霜","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-14 23:56:15","8","","","龍柏","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-14 23:56:15","8","","","盛夏 (PERONI仲夏限定特調)","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-14 23:56:15","8","","","雲初之上","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-14 23:56:15","8","","","山海關","",0,420,1,420,0,"",0,420,401,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-30 01:43:56","9","","","自制滷豆干","",0,100,1,100,0,"",0,100,95,"滷味","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-30 01:43:56","9","","","特製皮蛋豆腐","",0,120,1,120,0,"",0,120,114,"特色餐點","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-30 01:43:56","9","","","PERONI draft beer","",0,250,1,250,0,"",0,250,238,"Beer","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-30 01:43:56","9","","","PERONI draft beer","",0,250,1,250,0,"",0,250,238,"Beer","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-30 01:43:56","9","","","PERONI draft beer","",0,250,1,250,250,"PERONI生啤酒買二送一",250,0,0,"Beer","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-30 01:43:56","9","","","THE DALMORE 12yo(Glass)","On the Rocks(大方冰)",0,350,1,350,0,"",0,350,333,"Single Malt","內用","POS","On the Rocks(大方冰)","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-30 01:43:56","9","","","THE DALMORE 12yo(Glass)","On the Rocks(大方冰)",0,350,1,350,0,"",0,350,333,"Single Malt","內用","POS","On the Rocks(大方冰)","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-30 01:43:56","9","","","THE DALMORE 12yo(Glass)","On the Rocks(大方冰)",0,350,1,350,0,"",0,350,333,"Single Malt","內用","POS","On the Rocks(大方冰)","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-30 01:43:56","9","","","THE DALMORE 12yo(Glass)","On the Rocks(大方冰)",0,350,1,350,0,"",0,350,333,"Single Malt","內用","POS","On the Rocks(大方冰)","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-30 01:43:56","9","","","THE DALMORE 12yo(Glass)","On the Rocks(大方冰)",0,350,1,350,0,"",0,350,335,"Single Malt","內用","POS","On the Rocks(大方冰)","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-31 23:42:31","9","DK09469951","","MORTLACH 16yo(Bottle)","On the Rocks(大方冰)",0,6000,1,6000,0,"整單手動折扣",660,5340,5086,"Single Malt","內用","POS","On the Rocks(大方冰)","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-13 19:43:42","12","","","七星雙味晶球5毫克","",0,125,1,125,0,"",0,125,119,"香菸","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-15 01:39:43","1","","","招待Whisky Shot","小Shot杯、店經理Eason",0,0,3,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","股東Eason","","","","","","","","","小Shot杯","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-15 01:39:43","1","","","招待Gin Shot","店長Ian",0,0,12,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店經理Ian","","","","","","","","","","",""
