sales_date,product_type,product_name,amount,price
2022-08-24,特色餐點,烏金堅果乾酪燒,0,0
2022-08-24,Signature Cocktail,琥珀,1,380
2022-08-24,Special及活動,Special Cocktail,1,420
2022-08-24,Signature Cocktail,琥珀,1,380
2022-08-24,下酒菜,松阪豬炒水蓮,0,0
2022-08-24,Signature Cocktail,東方美人,1,420
2022-08-24,Signature Cocktail,尋根,1,400
2022-08-24,Signature Cocktail,尋根,2,800
2022-08-24,Special及活動,Special Cocktail,1,380
2022-08-24,特色餐點,蒜酥黃金魚皮,1,220
2022-08-24,Special及活動,Special Mocktail,1,280
2022-08-24,Signature Cocktail,龍柏,1,400
2022-08-24,Classic Cocktail,Gin  Tonic,1,320
2022-08-24,炸物,可樂果炸雞,1,320
2022-08-24,下酒菜,松阪豬炒水蓮,1,220
2022-08-24,Classic Cocktail,Gin  Tonic,1,320
2022-08-24,Shot,House Shot,5,500
2022-08-24,Special及活動,Special Cocktail,1,380
2022-08-24,Special及活動,Special Cocktail,1,350
2022-08-24,Beer,PERONI draft beer,1,250
2022-08-24,Beer,PERONI draft beer,2,500
2022-08-24,炸物,吉祥炸物拼盤,1,450
2022-08-24,Signature Cocktail,琥珀,1,380
2022-08-24,Signature Cocktail,雲初之上,1,400
2022-08-24,主食,香辣干燒蝦拌麵,1,260
2022-08-24,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-24,滷味,秘制滷味拼盤,1,360
2022-08-24,Signature Cocktail,東方美人,1,420
2022-08-24,甜點,冰心綠豆糕,1,120
2022-08-24,Signature Cocktail,綠洲,1,400
2022-08-24,炸物,酥炸廣島牡蠣,1,320
2022-08-24,下酒菜,松阪豬炒水蓮,1,220
2022-08-24,Classic Cocktail,Mojito,1,350
2022-08-24,Single Malt,JURA SHERRY CASK 12yo,1,3500
2022-08-24,湯物,酒蒸蛤蠣,1,320
2022-08-24,Single Malt,JURA SHERRY CASK 12yo,1,3500
2022-08-24,滷味,秘制滷味拼盤,1,360
2022-08-24,炸物,可樂果炸雞,1,320
2022-08-24,炸物,吉祥炸物拼盤,1,450
2022-08-24,Soft Drink,Black Coffee I/H,1,120
2022-08-24,開胃小點,酸辣土豆絲,1,80
2022-08-24,過往活動及已下架產品,PERONI Draft Beer 500ml (杯墊兌換),3,0
2022-08-24,主食,手工高麗菜豬肉水餃,1,200
2022-08-24,Beer,PERONI draft beer,3,0
2022-08-24,特色餐點,黑白無腸,1,180
2022-08-24,Beer,PERONI draft beer,1,250
2022-08-24,Signature Cocktail,仲夏 (PERONI仲夏限定特調),1,450
2022-08-24,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-24,滷味,秘制滷味拼盤,1,360
2022-08-24,Signature Cocktail,初夏 (PERONI仲夏限定特調),1,400
2022-08-24,下酒菜,松阪豬炒水蓮,1,220
2022-08-24,炸物,太極雙醬薯條,1,220
2022-08-24,Signature Cocktail,東方美人,1,420
2022-08-24,Signature Cocktail,山海關,1,420
2022-08-24,湯物,酒蒸蛤蠣,1,320
2022-08-24,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-24,炸物,吉祥炸物拼盤,1,450
2022-08-24,招待,招待Whisky Shot,3,0
2022-08-24,招待,招待Tequila Shot,9,0
2022-08-24,招待,招待Tequila Shot,6,0
2022-08-24,招待,招待Gin Shot,5,0
2022-08-24,招待,招待Whisky Shot,9,0
2022-08-24,招待,招待Gin Shot,6,0
2022-08-24,招待,招待Whisky Shot,2,0
2022-08-24,招待,員工喝 Redbull,1,0
2022-08-24,招待,招待Whisky Shot,18,0
2022-08-24,招待,招待Gin Shot,10,0
2022-08-24,招待,招待Gin Shot,6,0
2022-08-24,招待,招待Gin Shot,2,0
2022-08-24,招待,招待Whisky Shot,6,0
2022-08-24,招待,員工喝 Redbull,1,0
2022-08-24,特色餐點,黑白無腸,1,180
2022-08-24,開胃小點,臥龍三椒鳳爪,3,360
2022-08-24,Signature Cocktail,浪子之琴,1,420
2022-08-24,Signature Cocktail,仲夏 (PERONI仲夏限定特調),1,450
2022-08-24,Signature Cocktail,尋根,1,400
2022-08-24,Classic Cocktail,God Father,1,350
2022-08-24,Signature Cocktail,仲夏 (PERONI仲夏限定特調),1,450
2022-08-24,Signature Cocktail,尋根,1,400
2022-08-24,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-24,Special及活動,Special Cocktail,1,400
2022-08-24,Signature Cocktail,琥珀,1,380
2022-08-24,Special及活動,Special Cocktail,1,420
2022-08-24,湯物,酒蒸蛤蠣,1,320
2022-08-24,下酒菜,塔香菌菇炒蝦,1,380
2022-08-24,特色餐點,特製皮蛋豆腐,1,120
2022-08-24,下酒菜,松阪豬炒水蓮,1,220
2022-08-24,滷味,香滷牛三寶拼盤,1,380
2022-08-24,Gin,LONEWOLF CACTUS & LIME,1,400
2022-08-24,Beer,PERONI draft beer,3,750
2022-08-24,過往活動及已下架產品,八月優惠特調Shot(單杯),2,0
2022-08-24,Shot,House Shot,2,200
2022-08-24,Signature Cocktail,西方世界,1,400
2022-08-24,Signature Cocktail,尋根,1,400
2022-08-24,Shot,Special Shot,2,0
2022-08-24,Signature Cocktail,尋根,1,400
2022-08-24,Signature Cocktail,雲嫣,1,380
2022-08-24,Soft Drink,Latte I/H,1,150
2022-08-24,Other Classic,Highball,1,280
2022-08-24,Classic Cocktail,Aviation,1,350
2022-08-24,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-24,下酒菜,麻辣鍋巴魚,1,300
2022-08-24,Special及活動,主廚限定餐點,1,280
2022-08-24,主食,手工高麗菜豬肉水餃,1,200
2022-08-24,下酒菜,松阪豬炒水蓮,1,220
2022-08-24,Signature Cocktail,浮生若夢,1,400
2022-08-24,主食,香辣干燒蝦拌麵,1,260
2022-08-24,Signature Cocktail,雲初之上,1,400
2022-08-24,Signature Cocktail,尋根,1,400
2022-08-24,Shot,B52 Shot,8,2000
2022-08-24,Signature Cocktail,琥珀,1,380
2022-08-24,過往活動及已下架產品,八月優惠特調Shots(6杯),1,0
2022-08-24,主食,干貝雞汁拌麵,1,260
2022-08-24,湯物,酒蒸蛤蠣,1,320
2022-08-24,Shot,6 Cocktail Shots,1,0
2022-08-24,Special及活動,主廚限定餐點,1,280
2022-08-24,Soft Drink,Latte I/H,1,150
2022-08-24,Classic Cocktail,Singapore Sling,1,380
2022-08-24,炸物,吉祥炸物拼盤,1,450
2022-08-24,Classic Cocktail,Penicillin,1,400
2022-08-24,Signature Cocktail,山海關,1,420
2022-08-25,滷味,秘制滷味拼盤,1,360
2022-08-25,主食,香辣干燒蝦拌麵,1,260
2022-08-25,特色餐點,烏金堅果乾酪燒,1,240
2022-08-25,主食,香辣干燒蝦拌麵,1,260
2022-08-25,炸物,吉祥炸物拼盤,1,450
2022-08-25,下酒菜,松阪豬炒水蓮,1,220
2022-08-25,炸物,吉祥炸物拼盤,1,450
2022-08-25,特色餐點,蒜酥黃金魚皮,1,220
2022-08-25,主食,干貝雞汁拌麵,1,260
2022-08-25,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-25,Signature Cocktail,尋根,1,400
2022-08-25,Signature Cocktail,琥珀,1,380
2022-08-25,主食,香辣干燒蝦拌麵,1,260
2022-08-25,炸物,吉祥炸物拼盤,1,450
2022-08-25,滷味,秘制滷味拼盤,1,360
2022-08-25,Signature Cocktail,綠洲,1,400
2022-08-25,主食,干貝雞汁拌麵,1,260
2022-08-25,招待,公關招待薯條,1,0
2022-08-25,招待,招待Gin Shot,12,0
2022-08-25,招待,員工喝Gin&Tonic,5,0
2022-08-25,招待,招待Gin Shot,6,0
2022-08-25,招待,招待伯爵鮮奶茶,2,0
2022-08-25,招待,招待Whisky Shot,3,0
2022-08-25,招待,招待 特調Shot,8,0
2022-08-25,招待,招待Whisky Shot,10,0
2022-08-25,招待,員工喝High Ball,1,0
2022-08-25,招待,員工喝 Redbull,1,0
2022-08-25,Classic Cocktail,Mojito,1,350
2022-08-25,滷味,秘制滷味拼盤,1,360
2022-08-25,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-25,Signature Cocktail,尋根,1,400
2022-08-25,Signature Cocktail,龍柏,1,400
2022-08-25,Signature Cocktail,琥珀,1,380
2022-08-25,醬料,番茄醬,1,0
2022-08-25,炸物,太極雙醬薯條,1,220
2022-08-25,Special及活動,Special Cocktail,1,450
2022-08-25,Special及活動,Special Cocktail,1,450
2022-08-25,炸物,太極雙醬薯條,1,220
2022-08-25,主食,香辣干燒蝦拌麵,1,260
2022-08-25,Classic Cocktail,Singapore Sling,1,380
2022-08-25,炸物,可樂果炸雞,1,320
2022-08-25,Other Classic,JagerBomb,1,350
2022-08-25,Classic Cocktail,Gin  Tonic,1,320
2022-08-25,過往活動及已下架產品,八月優惠特調Shots(6杯),1,0
2022-08-25,Other Classic,JagerBomb,1,350
2022-08-25,Classic Cocktail,Gin  Tonic,1,320
2022-08-25,Classic Cocktail,Gin  Tonic,1,320
2022-08-25,Shot,6 Cocktail Shots,1,0
2022-08-25,Signature Cocktail,琥珀,1,380
2022-08-25,Signature Cocktail,琥珀,1,380
2022-08-25,Special及活動,Special Cocktail,1,380
2022-08-25,Signature Cocktail,尋根,1,400
2022-08-25,Special及活動,Special Cocktail,1,380
2022-08-25,Special及活動,Special Cocktail,1,380
2022-08-25,Ocard兌換券,會員生日禮,1,0
2022-08-25,Special及活動,Special Cocktail,1,380
2022-08-25,Ocard兌換券,O-壽星特調,1,0
2022-08-25,招待,公關招待薯條,1,0
2022-08-25,過往活動及已下架產品,八月優惠特調Shots(6杯),1,0
2022-08-25,Shot,6 Cocktail Shots,1,0
2022-08-26,香菸,雲斯頓天香5毫克,1,100
2022-08-26,Classic Cocktail,Gin  Tonic,1,320
2022-08-26,Special及活動,Special Cocktail,1,380
2022-08-26,Beer,GUINNESS,1,250
2022-08-26,Beer,1664 白啤酒,1,200
2022-08-26,香菸,雲斯頓天香5毫克,1,100
2022-08-26,炸物,吉祥炸物拼盤,1,450
2022-08-26,主食,干貝雞汁拌麵,1,260
2022-08-26,過往活動及已下架產品,八月優惠特調Shots(6杯),1,0
2022-08-26,特色餐點,蒜酥黃金魚皮,1,220
2022-08-26,Signature Cocktail,西方世界,1,400
2022-08-26,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-26,主食,野菇櫻花蝦飯,1,250
2022-08-26,House Wine,Rockbare McLaren Vale Grenache Red Wine,1,0
2022-08-26,Signature Cocktail,尋根,1,400
2022-08-26,Signature Cocktail,浮生若夢,1,400
2022-08-26,Signature Cocktail,雲嫣,1,380
2022-08-26,Signature Cocktail,龍柏,1,400
2022-08-26,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-26,Signature Cocktail,山海關,1,420
2022-08-26,Signature Cocktail,琥珀,1,380
2022-08-26,滷味,秘制滷味拼盤,1,360
2022-08-26,下酒菜,松阪豬炒水蓮,1,220
2022-08-26,炸物,可樂果炸雞,1,320
2022-08-26,Shot,6 Cocktail Shots,1,0
2022-08-26,過往活動及已下架產品,假日21點前入場招待,3,0
2022-08-26,House Wine,Rockbare Clare Valley Riesling White Wine,3,0
2022-08-26,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-26,過往活動及已下架產品,假日21點前入場招待,2,0
2022-08-26,滷味,自制滷豆干,1,100
2022-08-26,Special及活動,Special Cocktail,1,450
2022-08-26,Beer,Peroni Draft Beer 330ml,2,0
2022-08-26,Signature Cocktail,The MACALLAN Signature,1,450
2022-08-26,Special及活動,Special Mocktail,1,280
2022-08-26,炸物,吉祥炸物拼盤,1,450
2022-08-26,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-26,Special及活動,Special Mocktail,1,280
2022-08-26,下酒菜,麻辣鍋巴魚,1,300
2022-08-26,Signature Cocktail,西方世界,1,400
2022-08-26,主食,香辣干燒蝦拌麵,1,260
2022-08-26,Special及活動,Special Mocktail,1,280
2022-08-26,滷味,香滷牛三寶拼盤,1,380
2022-08-26,主食,野菇櫻花蝦飯,1,250
2022-08-26,Signature Cocktail,尋根,1,400
2022-08-26,Signature Cocktail,炙陽,1,380
2022-08-26,主食,干貝雞汁拌麵,1,260
2022-08-26,湯物,酒蒸蛤蠣,1,320
2022-08-26,特色餐點,黑白無腸,1,180
2022-08-26,滷味,秘制滷味拼盤,1,360
2022-08-26,Gin,ROKU,1,380
2022-08-26,Classic Cocktail,Mojito,1,350
2022-08-26,甜點,冰心綠豆糕,1,120
2022-08-26,Signature Cocktail,龍柏,1,400
2022-08-26,Signature Cocktail,琥珀,1,380
2022-08-26,甜點,黑金流沙包,1,120
2022-08-26,Signature Cocktail,東方美人,1,420
2022-08-26,Signature Cocktail,山海關,1,420
2022-08-26,Signature Cocktail,琥珀,1,380
2022-08-26,炸物,轟炸雞軟骨,1,240
2022-08-26,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-26,Ocard兌換券,鉑金會員升階禮兌換券,1,0
2022-08-26,Ocard兌換券,金鑽會員餐食兌換券,1,0
2022-08-26,Ocard兌換券,會員生日禮,1,0
2022-08-26,炸物,太極雙醬薯條,1,0
2022-08-26,House Wine,Rockbare McLaren Vale Grenache Red Wine,1,0
2022-08-26,Ocard兌換券,金鑽會員二樓限定酒水兌換券,1,0
2022-08-26,Signature Cocktail,琥珀,1,380
2022-08-26,滷味,秘制滷味拼盤,1,0
2022-08-26,Ocard兌換券,O-壽星特調,1,0
2022-08-26,主食,手工高麗菜豬肉水餃,1,0
2022-08-26,Ocard金鑽會員點數兌換,金鑽兌換-手工高麗菜豬肉水餃 20點,1,0
2022-08-26,House Wine,Rockbare McLaren Vale Grenache Red Wine,1,0
2022-08-26,Ocard兌換券,金鑽會員二樓限定酒水兌換券,1,0
2022-08-26,炸物,太極雙醬薯條,1,220
2022-08-26,過往活動及已下架產品,八月優惠特調Shots(6杯),1,0
2022-08-26,Signature Cocktail,初夏 (PERONI仲夏限定特調),1,400
2022-08-26,炸物,轟炸雞軟骨,1,240
2022-08-26,Shot,6 Cocktail Shots,1,0
2022-08-26,Classic Cocktail,Singapore Sling,1,380
2022-08-26,Special及活動,Special Cocktail,1,420
2022-08-26,House Wine,Rockbare Clare Valley Riesling White Wine,1,250
2022-08-26,Signature Cocktail,炙陽,1,380
2022-08-26,炸物,可樂果炸雞,1,320
2022-08-26,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-26,滷味,秘制滷味拼盤,1,360
2022-08-26,湯物,酒蒸蛤蠣,1,320
2022-08-26,House Wine,Rockbare Clare Valley Riesling White Wine,1,0
2022-08-26,下酒菜,松阪豬炒水蓮,1,220
2022-08-26,主食,香辣干燒蝦拌麵,1,260
2022-08-26,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-26,Soft Drink,Orange Juice,1,150
2022-08-26,House Wine,Rockbare Clare Valley Riesling White Wine,1,0
2022-08-26,炸物,酥炸廣島牡蠣,1,320
2022-08-26,Special及活動,Special Cocktail,1,380
2022-08-26,Special及活動,Special Cocktail,1,420
2022-08-26,甜點,黑金流沙包,1,120
2022-08-26,Signature Cocktail,尋根,1,400
2022-08-26,Signature Cocktail,雲初之上,1,400
2022-08-26,湯物,酒蒸蛤蠣,1,320
2022-08-26,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-26,Signature Cocktail,炙陽,1,380
2022-08-26,過往活動及已下架產品,假日21點前入場招待,2,0
2022-08-26,House Wine,Rockbare Clare Valley Riesling White Wine,2,0
2022-08-26,特色餐點,蒜酥黃金魚皮,1,220
2022-08-26,滷味,秘制滷味拼盤,1,360
2022-08-26,下酒菜,松阪豬炒水蓮,1,220
2022-08-26,House Wine,Rockbare Clare Valley Riesling White Wine,1,0
2022-08-26,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-26,滷味,香滷牛三寶拼盤,1,380
2022-08-26,過往活動及已下架產品,假日21點前入場招待,1,0
2022-08-26,Signature Cocktail,雲嫣,1,380
2022-08-26,下酒菜,松阪豬炒水蓮,1,220
2022-08-26,Signature Cocktail,雲初之上,1,400
2022-08-26,House Wine,Rockbare McLaren Vale Grenache Red Wine,1,0
2022-08-26,Beer,PERONI draft beer,1,0
2022-08-26,過往活動及已下架產品,PERONI Draft Beer 500ml (杯墊兌換),1,0
2022-08-26,主食,干貝雞汁拌麵,1,260
2022-08-26,Signature Cocktail,仲夏 (PERONI仲夏限定特調),1,450
2022-08-26,湯物,酒蒸蛤蠣,1,320
2022-08-26,Signature Cocktail,尋根,1,400
2022-08-26,Signature Cocktail,東方美人,1,420
2022-08-26,炸物,可樂果炸雞,1,320
2022-08-26,主食,干貝雞汁拌麵,1,260
2022-08-26,Classic Cocktail,Side Car,1,350
2022-08-26,主食,香辣干燒蝦拌麵,1,260
2022-08-26,下酒菜,塔香菌菇炒蝦,1,380
2022-08-26,Other Classic,Long Island Iced Tea,1,380
2022-08-26,Signature Cocktail,琥珀,1,380
2022-08-26,Special及活動,Special Cocktail,1,420
2022-08-26,過往活動及已下架產品,假日21點前入場招待,2,0
2022-08-26,House Wine,Rockbare Clare Valley Riesling White Wine,2,0
2022-08-26,Other Classic,Dirty Martini,1,320
2022-08-26,Other Classic,Around The World,1,450
2022-08-26,Classic Cocktail,Negroni,1,380
2022-08-26,Classic Cocktail,Old Fashion,1,350
2022-08-26,Other Classic,Long Island Iced Tea,1,430
2022-08-26,Signature Cocktail,龍柏,1,400
2022-08-26,Beer,PERONI draft beer,1,250
2022-08-26,Special及活動,服務鈴,1,0
2022-08-26,炸物,太極雙醬薯條,1,220
2022-08-26,Classic Cocktail,Old Fashion,1,350
2022-08-26,Signature Cocktail,雲嫣,1,380
2022-08-26,特色餐點,蒜酥黃金魚皮,1,220
2022-08-26,Classic Cocktail,Old Fashion,1,350
2022-08-26,Other Classic,Long Island Iced Tea,1,430
2022-08-26,Signature Cocktail,雲初之上,1,400
2022-08-26,Classic Cocktail,Gin  Tonic,0,0
2022-08-26,Signature Cocktail,雲初之上,1,400
2022-08-26,Other Classic,Long Island Iced Tea,1,380
2022-08-26,滷味,香滷牛三寶拼盤,1,380
2022-08-26,Classic Cocktail,God Father,1,350
2022-08-26,湯物,酒蒸蛤蠣,1,320
2022-08-26,Signature Cocktail,尋根,1,400
2022-08-26,Other Classic,Long Island Iced Tea,1,380
2022-08-26,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-26,下酒菜,松阪豬炒水蓮,1,220
2022-08-26,Signature Cocktail,琥珀,2,760
2022-08-26,Soft Drink,Honey Lemon Water,1,150
2022-08-26,炸物,可樂果炸雞,1,320
2022-08-26,滷味,秘制滷味拼盤,1,360
2022-08-26,主食,干貝雞汁拌麵,1,260
2022-08-26,Soft Drink,Honey Lemon Water,1,150
2022-08-26,特色餐點,芥末蘋果蝦球,1,340
2022-08-26,炸物,吉祥炸物拼盤,2,900
2022-08-26,Signature Cocktail,西方世界,1,400
2022-08-26,Soft Drink,Honey Lemon Water,1,150
2022-08-26,Signature Cocktail,炙陽,1,380
2022-08-26,滷味,香滷牛三寶拼盤,1,380
2022-08-26,開胃小點,酸辣土豆絲,1,80
2022-08-26,Signature Cocktail,琥珀,1,380
2022-08-26,開胃小點,經典台式泡菜,1,80
2022-08-26,Signature Cocktail,雲嫣,1,380
2022-08-26,主食,野菇櫻花蝦飯,1,250
2022-08-26,Shot,6 Cocktail Shots,2,0
2022-08-26,過往活動及已下架產品,八月優惠特調Shots(6杯),2,0
2022-08-26,滷味,秘制滷味拼盤,1,360
2022-08-26,Other Classic,Wisky Sour,1,320
2022-08-26,Soft Drink,Honey Lemon Water,1,150
2022-08-26,Beer,PERONI draft beer,1,250
2022-08-26,下酒菜,松阪豬炒水蓮,1,220
2022-08-26,開胃小點,臥龍三椒鳳爪,1,120
2022-08-26,Classic Cocktail,Singapore Sling,1,380
2022-08-26,Classic Cocktail,God Father,1,350
2022-08-26,Beer,1664 白啤酒,1,200
2022-08-26,炸物,祥鳳雞翅,1,280
2022-08-26,Classic Cocktail,Gin  Tonic,1,320
2022-08-26,下酒菜,塔香菌菇炒蝦,1,380
2022-08-26,主食,香辣干燒蝦拌麵,1,260
2022-08-26,Signature Cocktail,尋根,1,400
2022-08-26,Soft Drink,Honey Lemon Water,1,150
2022-08-26,炸物,祥鳳雞翅,1,280
2022-08-26,炸物,酥炸廣島牡蠣,1,320
2022-08-26,特色餐點,特製皮蛋豆腐,1,120
2022-08-26,招待,招待Gin Shot,8,0
2022-08-26,招待,招待Gin Shot,3,0
2022-08-26,招待,招待Whisky Shot,7,0
2022-08-26,招待,招待Whisky Shot,7,0
2022-08-26,招待,招待Whisky Shot,5,0
2022-08-26,招待,招待Whisky Shot,2,0
2022-08-26,招待,員工喝 Redbull,1,0
2022-08-26,招待,招待Whisky Shot,3,0
2022-08-26,招待,招待Whisky Shot,5,0
2022-08-26,招待,招待Tequila Shot,3,0
2022-08-26,招待,招待Gin Shot,3,0
2022-08-26,招待,員工喝High Ball,1,0
2022-08-26,招待,招待Gin Shot,6,0
2022-08-26,招待,員工喝 Redbull,1,0
2022-08-26,招待,招待Whisky Shot,4,0
2022-08-26,招待,招待Whisky Shot,9,0
2022-08-26,招待,招待Tequila Shot,3,0
2022-08-26,招待,招待Whisky Shot,6,0
2022-08-26,招待,招待Gin Shot,3,0
2022-08-26,招待,員工喝 Redbull,1,0
2022-08-26,招待,招待Rum Shot,3,0
2022-08-26,招待,招待Gin Shot,5,0
2022-08-26,招待,招待Gin Shot,6,0
2022-08-26,招待,員工喝 Redbull,1,0
2022-08-26,杯子,破杯費(白酒杯),1,0
2022-08-26,招待,招待Gin Shot,6,0
2022-08-26,Signature Cocktail,浪子之琴,1,420
2022-08-26,Signature Cocktail,龍柏,1,400
2022-08-26,House Wine,Rockbare Clare Valley Riesling White Wine,1,250
2022-08-26,Ocard兌換券,黃金會員餐食兌換券,1,0
2022-08-26,Signature Cocktail,龍柏,1,400
2022-08-26,Signature Cocktail,The MACALLAN Signature,1,450
2022-08-26,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-26,Signature Cocktail,初夏 (PERONI仲夏限定特調),1,400
2022-08-26,滷味,自制滷豆干,1,0
2022-08-26,Other Classic,Long Island Iced Tea,1,380
2022-08-26,Other Classic,Margarita,1,350
2022-08-26,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-26,Signature Cocktail,琥珀,1,380
2022-08-26,Other Classic,Clover Club,1,350
2022-08-26,炸物,可樂果炸雞,1,320
2022-08-26,香菸,七星雙味晶球5毫克,1,125
2022-08-26,炸物,轟炸雞軟骨,1,240
2022-08-26,Signature Cocktail,雲初之上,1,400
2022-08-26,Signature Cocktail,炙陽,1,380
2022-08-26,Signature Cocktail,西方世界,1,400
2022-08-26,炸物,太極雙醬薯條,1,220
2022-08-26,Signature Cocktail,琥珀,1,380
2022-08-26,Signature Cocktail,琥珀,1,380
2022-08-26,Signature Cocktail,浮生若夢,1,400
2022-08-26,開胃小點,酸辣土豆絲,1,80
2022-08-26,下酒菜,塔香菌菇炒蝦,1,380
2022-08-26,Signature Cocktail,仲夏 (PERONI仲夏限定特調),1,450
2022-08-26,Classic Cocktail,Mojito,1,350
2022-08-26,Signature Cocktail,琥珀,1,380
2022-08-26,Signature Cocktail,浪子之琴,1,420
2022-08-26,Signature Cocktail,綠洲,1,400
2022-08-26,Signature Cocktail,仲夏 (PERONI仲夏限定特調),1,450
2022-08-26,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-26,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-26,Signature Cocktail,尋根,1,400
2022-08-26,Ocard兌換券,黃金會員二樓限定酒水兌換券,1,0
2022-08-26,醬料,滷味腐乳辣醬,1,0
2022-08-26,醬料,蒜蓉朝天辣椒醬,1,0
2022-08-26,Signature Cocktail,西方世界,1,400
2022-08-26,Signature Cocktail,綠洲,1,400
2022-08-26,Special及活動,Special Cocktail,1,420
2022-08-26,滷味,自制滷豆干,1,0
2022-08-26,炸物,可樂果炸雞,1,320
2022-08-26,招待,招待Rum Shot,1,0
2022-08-26,滷味,秘制滷味拼盤,1,360
2022-08-26,Ocard兌換券,黃金會員入會禮兌換券,1,0
2022-08-26,Signature Cocktail,山海關,1,420
2022-08-26,Special及活動,Special Cocktail,1,420
2022-08-26,Ocard兌換券,O-迎賓小點,1,0
2022-08-26,Ocard兌換券,黃金會員餐食兌換券,1,0
2022-08-26,特色餐點,芥末蘋果蝦球,1,340
2022-08-26,Signature Cocktail,琥珀,1,380
2022-08-26,開胃小點,酸辣土豆絲,1,80
2022-08-26,炸物,酥炸廣島牡蠣,1,320
2022-08-26,下酒菜,塔香菌菇炒蝦,1,380
2022-08-26,Signature Cocktail,東方美人,1,420
2022-08-26,Signature Cocktail,雲初之上,1,400
2022-08-26,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-26,Signature Cocktail,浮生若夢,1,400
2022-08-26,Signature Cocktail,尋根,1,400
2022-08-26,開胃小點,臥龍三椒鳳爪,1,120
2022-08-26,Signature Cocktail,龍柏,1,400
2022-08-26,特色餐點,蒜酥黃金魚皮,1,220
2022-08-26,炸物,轟炸雞軟骨,1,240
2022-08-26,Signature Cocktail,炙陽,1,380
2022-08-26,滷味,香滷牛三寶拼盤,1,380
2022-08-26,Signature Cocktail,尋根,1,400
2022-08-26,Single Malt,The MACALLAN DOUBLE CASK 12yo,1,400
2022-08-26,Signature Cocktail,龍柏,1,400
2022-08-26,炸物,酥炸廣島牡蠣,1,320
2022-08-26,Signature Cocktail,The MACALLAN Signature,1,450
2022-08-26,Special及活動,Special Cocktail,1,380
2022-08-26,Special及活動,Special Cocktail,1,400
2022-08-26,下酒菜,松阪豬炒水蓮,1,220
2022-08-26,Signature Cocktail,浮生若夢,1,400
2022-08-26,Signature Cocktail,哈庫那瑪塔塔,1,420
2022-08-26,Signature Cocktail,琥珀,1,380
2022-08-26,Signature Cocktail,炙陽,1,380
2022-08-26,Signature Cocktail,炙陽,1,380
2022-08-26,滷味,秘制滷味拼盤,1,360
2022-08-26,Classic Cocktail,Gin  Tonic,1,320
2022-08-26,炸物,轟炸雞軟骨,1,240
2022-08-26,Classic Cocktail,Old Fashion,1,350
2022-08-26,Special及活動,Special Cocktail,1,420
2022-08-26,湯物,酒蒸蛤蠣,1,320
2022-08-26,Signature Cocktail,琥珀,1,380
2022-08-26,Special及活動,Special Mocktail,1,280
2022-08-26,Signature Cocktail,浪子之琴,1,420
2022-08-26,Signature Cocktail,東方美人,1,420
2022-08-26,Signature Cocktail,東方美人,1,420
2022-08-26,滷味,秘制滷味拼盤,1,360
2022-08-26,Signature Cocktail,炙陽,1,380
2022-08-26,湯物,酒蒸蛤蠣,1,320
2022-08-26,Other Classic,Pina Colada,1,350
2022-08-26,湯物,酒蒸蛤蠣,1,320
2022-08-27,Classic Cocktail,Side Car,1,350
2022-08-27,招待,員工喝Gin&Tonic,2,0
2022-08-27,招待,招待Gin Shot,12,0
2022-08-27,招待,員工喝 Redbull,1,0
2022-08-27,招待,招待Whisky Shot,25,0
2022-08-27,招待,招待Tequila Shot,3,0
2022-08-27,主食,干貝雞汁拌麵,1,260
2022-08-27,Other Classic,Sangria,1,380
2022-08-27,Signature Cocktail,龍柏,1,400
2022-08-27,炸物,吉祥炸物拼盤,1,450
2022-08-27,Signature Cocktail,琥珀,2,760
2022-08-27,Other Classic,Margarita,1,350
2022-08-27,湯物,酒蒸蛤蠣,1,320
2022-08-27,Signature Cocktail,西方世界,1,400
2022-08-27,Other Classic,Sangria,1,380
2022-08-27,Signature Cocktail,尋根,1,400
2022-08-27,Signature Cocktail,盛夏 (PERONI仲夏限定特調),1,400
2022-08-27,Shot,House Shot,6,600
2022-08-27,湯物,酒蒸蛤蠣,1,320
