"交易序號","發票編號","類別名稱","商品名稱","數量","點單金額","客數","商品單位"
"20220826 22200025","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220826 22200025","","Single Malt","The MACALLAN DOUBLE CASK 12yo","1","400","0","選擇追蹤單位"
"20220826 22200025","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220826 22200025","","炸物","酥炸廣島牡蠣","1","320","0","選擇追蹤單位"
"20220826 22200025","","Signature Cocktail","The MACALLAN Signature","1","450","0","選擇追蹤單位"
"20220826 22200025","","Special及活動","Special Cocktail","1","380","0","選擇追蹤單位"
"20220826 22200025","","Special及活動","Special Cocktail","1","400","0","選擇追蹤單位"
"20220826 22220026","","下酒菜","松阪豬炒水蓮","1","220","0","選擇追蹤單位"
"20220826 22220026","","Signature Cocktail","浮生若夢","1","400","0","選擇追蹤單位"
"20220826 22220026","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220826 22220026","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220826 22220026","","Signature Cocktail","炙陽","1","380","0","選擇追蹤單位"
"20220826 22220026","","Signature Cocktail","炙陽","1","380","0","選擇追蹤單位"
"20220826 22220026","","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220826 22360027","","Classic Cocktail","Gin  Tonic","1","320","0","選擇追蹤單位"
"20220826 22360027","","炸物","轟炸雞軟骨","1","240","0","選擇追蹤單位"
"20220826 22360027","","Classic Cocktail","Old Fashion","1","350","0",""
"20220826 22360027","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220826 22360027","","湯物","酒蒸蛤蠣","1","320","0","選擇追蹤單位"
"20220826 23030028","DK09469949","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220826 23030028","DK09469949","Special及活動","Special Mocktail","1","280","0","選擇追蹤單位"
"20220826 23030028","DK09469949","Signature Cocktail","浪子之琴","1","420","0","選擇追蹤單位"
"20220826 23030028","DK09469949","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220826 23510029","","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220826 23510029","","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220826 23510029","","Signature Cocktail","炙陽","1","380","0","選擇追蹤單位"
"20220826 23510029","","湯物","酒蒸蛤蠣","1","320","0","選擇追蹤單位"
"20220826 23520030","","Other Classic","Pina Colada","1","350","0","選擇追蹤單位"
"20220826 23520030","","湯物","酒蒸蛤蠣","1","320","0","選擇追蹤單位"
"20220827 02220032","","Classic Cocktail","Side Car","1","350","0",""
"20220827 02330033","","招待","員工喝Gin&Tonic","2","0","0","選擇追蹤單位"
"20220827 02330033","","招待","招待Gin Shot","12","0","0","選擇追蹤單位"
"20220827 02330033","","招待","員工喝 Redbull","1","0","0","選擇追蹤單位"
"20220827 02330033","","招待","招待Whisky Shot","25","0","0","選擇追蹤單位"
"20220827 02330033","","招待","招待Tequila Shot","3","0","0","選擇追蹤單位"
"20220827 03080037","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220827 03080037","","Other Classic","Sangria","1","380","0","選擇追蹤單位"
"20220827 03080037","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220827 03080037","","炸物","吉祥炸物拼盤","1","450","0","選擇追蹤單位"
"20220827 03080037","","Signature Cocktail","琥珀","2","760","0","選擇追蹤單位"
"20220827 03080037","","Other Classic","Margarita","1","350","0",""
"20220827 03080037","","湯物","酒蒸蛤蠣","1","320","0","選擇追蹤單位"
"20220827 03080037","","Signature Cocktail","西方世界","1","400","0","選擇追蹤單位"
"20220827 03080037","","Other Classic","Sangria","1","380","0","選擇追蹤單位"
"20220827 03080037","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220827 03080037","","Signature Cocktail","盛夏 (PERONI仲夏限定特調)","1","400","0","選擇追蹤單位"
"20220827 03080037","","Shot","House Shot","6","600","0","選擇追蹤單位"
"20220827 03080037","","湯物","酒蒸蛤蠣","1","320","0","選擇追蹤單位"
"20220827 03080037","","主食","香辣干燒蝦拌麵","1","260","0","選擇追蹤單位"
"20220827 03080037","","Classic Cocktail","Negroni","1","380","0",""
"20220827 03080037","","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220827 03080037","","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220827 03080037","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220827 03080037","","Signature Cocktail","尋根","2","800","0","選擇追蹤單位"
"20220827 03080037","","Other Classic","Long Island Iced Tea","1","380","0",""
"20220827 03080037","","Signature Cocktail","西方世界","1","400","0","選擇追蹤單位"
"20220827 03380001","","Signature Cocktail","浪子之琴","1","420","0","選擇追蹤單位"
"20220827 03380001","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220827 03390002","","Classic Cocktail","Gin  Tonic","4","1280","0","選擇追蹤單位"
"20220827 17240003","","招待","招待Whisky Shot","2","0","0","選擇追蹤單位"
"20220827 17240003","","招待","招待Whisky Shot","6","0","0","選擇追蹤單位"
"20220827 17240003","","招待","員工喝High Ball","1","0","0","選擇追蹤單位"
"20220827 17240003","","招待","招待Whisky Shot","3","0","0","選擇追蹤單位"
"20220827 17240003","","招待","員工喝 Redbull","1","0","0","選擇追蹤單位"
"20220827 17240003","","招待","招待Whisky Shot","6","0","0","選擇追蹤單位"
"20220827 17240003","","杯子","破杯費(330ml有把啤酒杯)","1","0","0","選擇追蹤單位"
"20220827 17240003","","招待","招待Gin Shot","4","0","0","選擇追蹤單位"
"20220827 17240003","","招待","招待Whisky Shot","4","0","0","選擇追蹤單位"
"20220827 17240003","","杯子","破杯費(Johnnie Walker小公杯)","1","0","0","選擇追蹤單位"
"20220827 17240003","","招待","員工喝 Redbull","1","0","0","選擇追蹤單位"
"20220827 17240003","","招待","員工喝High Ball","1","0","0","選擇追蹤單位"
"20220827 17240003","","杯子","破杯費(金邊水杯)","1","0","0","選擇追蹤單位"
"20220827 17240003","","杯子","破杯費(金邊水杯)","1","0","0","選擇追蹤單位"
"20220827 17240003","","招待","招待Whisky Shot","4","0","0","選擇追蹤單位"
"20220827 17240003","","招待","招待Whisky Shot","5","0","0","選擇追蹤單位"
"20220827 17240003","","招待","員工喝High Ball","1","0","0","選擇追蹤單位"
"20220827 17240003","","杯子","破杯費(淺碟杯)","1","0","0","選擇追蹤單位"
"20220827 17240003","","招待","員工喝 Redbull","1","0","0","選擇追蹤單位"
"20220827 17240003","","招待","員工喝High Ball","1","0","0","選擇追蹤單位"
"20220827 17240003","","杯子","破杯費(小薄威士忌杯)","1","0","0","選擇追蹤單位"
"20220827 17240003","","招待","員工喝High Ball","1","0","0","選擇追蹤單位"
"20220827 17240003","","招待","招待Gin Shot","7","0","0","選擇追蹤單位"
"20220827 17240003","","招待","員工喝High Ball","1","0","0","選擇追蹤單位"
"20220827 17240003","","招待","員工喝 Redbull","1","0","0","選擇追蹤單位"
"20220827 17390004","","過往活動及已下架產品","八月優惠特調Shots(6杯)","1","0","0","選擇追蹤單位"
"20220827 17390004","","Signature Cocktail","綠洲","1","400","0","選擇追蹤單位"
"20220827 17390004","","Ocard兌換券","會員生日禮","1","0","0","選擇追蹤單位"
"20220827 17390004","","Shot","6 Cocktail Shots","1","0","0","選擇追蹤單位"
"20220827 17390004","","Shot","6 Cocktail Shots","1","0","0","選擇追蹤單位"
"20220827 17390004","","下酒菜","松阪豬炒水蓮","1","220","0","選擇追蹤單位"
"20220827 17390004","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220827 17390004","","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220827 17390004","","主食","香辣干燒蝦拌麵","1","260","0","選擇追蹤單位"
"20220827 17390004","","過往活動及已下架產品","八月優惠特調Shots(6杯)","1","0","0","選擇追蹤單位"
"20220827 17390004","","Other Classic","Long Island Iced Tea","1","380","0",""
"20220827 17390004","","甜點","冰心綠豆糕","1","120","0","選擇追蹤單位"
"20220827 17390004","","Special及活動","主廚限定餐點","1","280","0","選擇追蹤單位"
"20220827 17390004","","炸物","祥鳳雞翅","1","280","0","選擇追蹤單位"
"20220827 17390004","","湯物","酒蒸蛤蠣","1","320","0","選擇追蹤單位"
"20220827 17390004","","Signature Cocktail","綠洲","1","400","0","選擇追蹤單位"
"20220827 17390004","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220827 17390004","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220827 17390004","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220827 17390004","","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220827 17390004","","招待","招待 特調Shot","1","0","0","選擇追蹤單位"
"20220827 17390004","","Other Classic","Long Island Iced Tea","1","380","0",""
"20220827 17390004","","下酒菜","麻辣鍋巴魚","1","300","0","選擇追蹤單位"
"20220827 17390004","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220827 17390004","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220827 17390005","","Signature Cocktail","浪子之琴","1","420","0","選擇追蹤單位"
"20220827 17390005","","Special及活動","主廚限定餐點","1","280","0","選擇追蹤單位"
"20220827 17390005","","Signature Cocktail","雲嫣","1","380","0","選擇追蹤單位"
"20220827 17390005","","過往活動及已下架產品","八月優惠特調Shots(6杯)","1","0","0","選擇追蹤單位"
"20220827 17390005","","Shot","6 Cocktail Shots","1","0","0","選擇追蹤單位"
"20220827 17390005","","Classic Cocktail","Negroni","1","380","0",""
"20220827 17390005","","Classic Cocktail","God Father","1","350","0",""
"20220827 17390005","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220827 17390005","","Classic Cocktail","Old Fashion","1","350","0",""
"20220827 17390005","","過往活動及已下架產品","八月優惠特調Shots(6杯)","1","0","0","選擇追蹤單位"
"20220827 17390005","","甜點","冰心綠豆糕","1","120","0","選擇追蹤單位"
"20220827 17390005","","Classic Cocktail","Cosmopolitan","1","300","0",""
"20220827 17390005","","Signature Cocktail","盛夏 (PERONI仲夏限定特調)","1","400","0","選擇追蹤單位"
"20220827 17390005","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220827 17390005","","Classic Cocktail","Mai Tai","1","380","0","選擇追蹤單位"
"20220827 17390005","","Classic Cocktail","Aviation","1","350","0",""
"20220827 17390005","","Shot","6 Cocktail Shots","1","0","0","選擇追蹤單位"
"20220827 17400007","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220827 17400007","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220827 17400007","","甜點","黑金流沙包","2","240","0","選擇追蹤單位"
"20220827 17400007","","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220827 17400007","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220827 17400007","","甜點","冰心綠豆糕","1","120","0","選擇追蹤單位"
"20220827 17400007","","Other Classic","Jungle Bird","1","350","0",""
"20220827 17400007","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220827 17400008","","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220827 17400008","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220827 17400008","","Other Classic","Around The World","1","450","0",""
"20220827 17400008","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220827 17400008","","炸物","吉祥炸物拼盤","1","450","0","選擇追蹤單位"
"20220827 17400008","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220827 17410009","","Other Classic","Twentieth Century","1","350","0",""
"20220827 17410009","","Ocard兌換券","金鑽會員餐食兌換券","1","0","0","選擇追蹤單位"
"20220827 17410009","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220827 17410009","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220827 17410009","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220827 17410009","","Special及活動","Special Cocktail","1","350","0","選擇追蹤單位"
"20220827 17410009","","Special及活動","Special Cocktail","1","400","0","選擇追蹤單位"
"20220827 17410009","","滷味","秘制滷味拼盤","1","0","0","選擇追蹤單位"
"20220827 17540010","","過往活動及已下架產品","假日21點前入場招待","2","0","0","選擇追蹤單位"
"20220827 17540010","","過往活動及已下架產品","假日21點前入場招待","2","0","0","選擇追蹤單位"
"20220827 17540010","","下酒菜","松阪豬炒水蓮","1","220","0","選擇追蹤單位"
"20220827 17540010","","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220827 17540010","","炸物","吉祥炸物拼盤","1","450","0","選擇追蹤單位"
"20220827 17540010","","Signature Cocktail","雲初之上","1","400","0","選擇追蹤單位"
"20220827 17540010","","炸物","祥鳳雞翅","1","280","0","選擇追蹤單位"
"20220827 17540010","","主食","野菇櫻花蝦飯","1","250","0","選擇追蹤單位"
"20220827 17540010","","下酒菜","松阪豬炒水蓮","1","220","0","選擇追蹤單位"
"20220827 17540010","","湯物","酒蒸蛤蠣","1","320","0","選擇追蹤單位"
"20220827 17540010","","Beer","Peroni Draft Beer 330ml","2","0","0",""
"20220827 17540010","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220827 17540010","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220827 17540010","","特色餐點","特製皮蛋豆腐","1","120","0","選擇追蹤單位"
"20220827 17540010","","Soft Drink","Oolong Milk Tea I/H","1","220","0","選擇追蹤單位"
"20220827 17540010","","過往活動及已下架產品","假日21點前入場招待","1","0","0","選擇追蹤單位"
"20220827 17540010","","Signature Cocktail","綠洲","1","400","0","選擇追蹤單位"
"20220827 17540010","","甜點","黑金流沙包","1","120","0","選擇追蹤單位"
"20220827 17540010","","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220827 17540010","","Special及活動","主廚限定餐點","1","280","0","選擇追蹤單位"
"20220827 17540010","","House Wine","Rockbare Clare Valley Riesling White Wine","1","0","0","選擇追蹤單位"
"20220827 17540010","","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220827 17540010","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220827 17540010","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220827 17540010","","House Wine","Rockbare McLaren Vale Grenache Red Wine","2","0","0","選擇追蹤單位"
"20220827 18160011","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220827 18160011","","Single Malt","THE DALMORE 12yo","1","4500","0","選擇追蹤單位"
"20220827 20130013","","Signature Cocktail","The MACALLAN Signature","1","450","0","選擇追蹤單位"
"20220827 20130013","","Classic Cocktail","Old Fashion","2","700","0",""
"20220827 20130013","","Signature Cocktail","雲初之上","1","400","0","選擇追蹤單位"
"20220827 20130013","","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220827 20130013","","Classic Cocktail","Old Fashion","1","350","0",""
"20220827 20130013","","Signature Cocktail","西方世界","1","400","0","選擇追蹤單位"
"20220827 20130013","","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220827 20130013","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220827 20130013","","Classic Cocktail","Mojito","1","350","0",""
"20220827 20130013","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220827 21110015","","Special及活動","Special Cocktail","1","480","0","選擇追蹤單位"
"20220827 21110015","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220827 21110015","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220827 21110015","","Special及活動","Special Cocktail","1","480","0","選擇追蹤單位"
"20220827 22090016","","Signature Cocktail","盛夏 (PERONI仲夏限定特調)","1","400","0","選擇追蹤單位"
"20220827 22090016","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220827 22090016","","Soft Drink","Latte I/H","1","150","0","選擇追蹤單位"
"20220827 22090016","","滷味","香滷牛三寶拼盤","1","380","0","選擇追蹤單位"
"20220827 22090016","","湯物","番茄豚肉湯","1","320","0","選擇追蹤單位"
"20220827 22090016","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220827 22100017","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220827 22100017","","Shot","6 Cocktail Shots","1","0","0","選擇追蹤單位"
"20220827 22100017","","Shot","6 Cocktail Shots","1","0","0","選擇追蹤單位"
"20220827 22100017","","Soft Drink","Oolong Milk Tea I/H","1","220","0","選擇追蹤單位"
"20220827 22100017","","過往活動及已下架產品","八月優惠特調Shots(6杯)","1","0","0","選擇追蹤單位"
"20220827 22100017","","過往活動及已下架產品","八月優惠特調Shots(6杯)","1","0","0","選擇追蹤單位"
"20220827 22100017","","Soft Drink","Tree Top Apple Juice","1","120","0","選擇追蹤單位"
"20220827 22100017","","Classic Cocktail","Mojito","1","350","0",""
"20220827 22100017","","過往活動及已下架產品","八月優惠特調Shots(6杯)","1","0","0","選擇追蹤單位"
"20220827 22100017","","Signature Cocktail","炙陽","1","380","0","選擇追蹤單位"
"20220827 22100017","","Shot","6 Cocktail Shots","1","0","0","選擇追蹤單位"
"20220827 22100017","","Signature Cocktail","綠洲","1","400","0","選擇追蹤單位"
"20220827 22160018","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220827 22160018","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220827 22160018","","特色餐點","黑白無腸","1","180","0","選擇追蹤單位"
"20220827 22160018","","Signature Cocktail","東方美人","2","840","0","選擇追蹤單位"
"20220827 22160018","","Classic Cocktail","Mojito","1","350","0",""
"20220827 22160018","","Shot","Jägerboomb Shot","2","400","0","選擇追蹤單位"
"20220827 22160018","","Special及活動","Special Cocktail","1","350","0","選擇追蹤單位"
"20220827 22400019","","香菸","雲斯頓天香5毫克","1","100","0","選擇追蹤單位"
"20220827 23130021","","Signature Cocktail","西方世界","1","400","0","選擇追蹤單位"
"20220827 23130021","","Signature Cocktail","綠洲","1","400","0","選擇追蹤單位"
"20220827 23130021","","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220828 00280023","","Shot","6 Cocktail Shots","1","0","0","選擇追蹤單位"
"20220828 00280023","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220828 00280023","","湯物","酒蒸蛤蠣","1","320","0","選擇追蹤單位"
"20220828 00280023","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220828 00280023","","過往活動及已下架產品","八月優惠特調Shots(6杯)","1","0","0","選擇追蹤單位"
"20220828 00280023","","Shot","6 Cocktail Shots","1","0","0","選擇追蹤單位"
"20220828 00280023","","過往活動及已下架產品","八月優惠特調Shots(6杯)","1","0","0","選擇追蹤單位"
"20220828 00280023","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220828 00340024","","Other Classic","Espresso Martini","1","380","0","選擇追蹤單位"
"20220828 00340024","","Other Classic","South Side","1","320","0","選擇追蹤單位"
"20220828 01130025","","香菸","七星雙味晶球5毫克","1","125","0","選擇追蹤單位"
"20220828 01240026","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220828 01240026","","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220828 01560027","","Soft Drink","Sprite","0","0","0","選擇追蹤單位"
"20220828 01560027","","Signature Cocktail","雲初之上","1","400","0","選擇追蹤單位"
"20220828 01560027","","Signature Cocktail","浮生若夢","0","0","0","選擇追蹤單位"
"20220828 02150028","","Signature Cocktail","浮生若夢","1","400","0","選擇追蹤單位"
"20220828 02160029","","Soft Drink","Sprite","1","100","0","選擇追蹤單位"
"20220828 02290031","","特色餐點","蒜酥黃金魚皮","1","220","0","選擇追蹤單位"
"20220828 02290031","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220828 02290031","","主食","香辣干燒蝦拌麵","1","260","0","選擇追蹤單位"
"20220828 02290031","","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220828 02290031","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220828 02290031","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220828 16490001","","招待","員工喝High Ball","2","0","0","選擇追蹤單位"
"20220828 16490001","","招待","員工喝 Redbull","1","0","0","選擇追蹤單位"
"20220828 16490001","","招待","招待Whisky Shot","3","0","0","選擇追蹤單位"
"20220828 16490001","","招待","員工喝 Redbull","1","0","0","選擇追蹤單位"
"20220828 16490001","","招待","員工喝High Ball","1","0","0","選擇追蹤單位"
"20220828 16490001","","招待","招待Gin Shot","6","0","0","選擇追蹤單位"
"20220828 16490001","","招待","招待Whisky Shot","10","0","0","選擇追蹤單位"
"20220828 16490001","","招待","員工喝High Ball","1","0","0","選擇追蹤單位"
"20220828 16490001","","招待","員工喝 Redbull","1","0","0","選擇追蹤單位"
"20220828 16490001","","招待","招待Whisky Shot","4","0","0","選擇追蹤單位"
"20220828 16490001","","招待","員工喝High Ball","3","0","0","選擇追蹤單位"
"20220828 16490001","","招待","員工喝High Ball","1","0","0","選擇追蹤單位"
"20220828 16490001","","招待","招待Whisky Shot","4","0","0","選擇追蹤單位"
"20220828 16490001","","招待","招待Gin Shot","2","0","0","選擇追蹤單位"
"20220828 16490001","","招待","招待Whisky Shot","4","0","0","選擇追蹤單位"
"20220828 17360002","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220828 17360002","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220828 17360002","","Classic Cocktail","Side Car","1","350","0",""
"20220828 17360002","","Signature Cocktail","盛夏 (PERONI仲夏限定特調)","1","400","0","選擇追蹤單位"
"20220828 17360002","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220828 17360002","","Classic Cocktail","Singapore Sling","1","380","0","選擇追蹤單位"
"20220828 17360002","","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220828 17360002","","滷味","香滷牛三寶拼盤","1","380","0","選擇追蹤單位"
"20220828 17360002","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220828 17360002","","Classic Cocktail","Mai Tai","1","380","0","選擇追蹤單位"
"20220828 17360003","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220828 17360003","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220828 17360003","","Cognac","Hennessy V.S.O.P","1","400","0","選擇追蹤單位"
"20220828 17360003","","Other Classic","Long Island Iced Tea","1","430","0",""
"20220828 17360003","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220828 17360003","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220828 17360003","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220828 17360003","","Other Classic","Long Island Iced Tea","1","380","0",""
"20220828 17360003","","Shot","Special Shot","6","1200","0",""
"20220828 17360003","","Cognac","Hennessy V.S.O.P","1","400","0","選擇追蹤單位"
"20220828 17360003","","Signature Cocktail","雲初之上","1","400","0","選擇追蹤單位"
"20220828 17360003","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220828 19180004","","Classic Cocktail","Gin  Tonic","1","320","0","選擇追蹤單位"
"20220828 19180004","","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220828 19180004","","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220828 19180004","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220828 19180004","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220828 19180004","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220828 19350005","","Signature Cocktail","盛夏 (PERONI仲夏限定特調)","1","400","0","選擇追蹤單位"
"20220828 19350005","","Signature Cocktail","炙陽","1","380","0","選擇追蹤單位"
"20220828 19350005","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220828 19520006","","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220828 19520006","","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220828 19520006","","Signature Cocktail","浪子之琴","1","420","0","選擇追蹤單位"
"20220828 19520006","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220828 19520006","","滷味","自制滷豆干","1","100","0","選擇追蹤單位"
"20220828 19520006","","開胃小點","酸辣土豆絲","1","80","0","選擇追蹤單位"
"20220828 19520006","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220828 19520006","","Gin","FOUR PILLARS BLOODY SHIRAZ","1","450","0","選擇追蹤單位"
"20220828 19520006","","Other Classic","Gin Fizz","1","350","0",""
"20220828 19520006","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220828 19520006","","Signature Cocktail","炙陽","1","380","0","選擇追蹤單位"
"20220828 21080007","","Signature Cocktail","雲嫣","1","380","0","選擇追蹤單位"
"20220828 21080007","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220828 21080007","","Classic Cocktail","Negroni","1","380","0",""
"20220828 21080007","","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220828 21080007","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220828 21080007","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220828 21330008","","Signature Cocktail","西方世界","1","400","0","選擇追蹤單位"
"20220828 21330008","","Other Classic","Manhattan","1","350","0",""
"20220828 21330008","","Other Classic","Sazerac","1","350","0",""
"20220828 21360010","","香菸","七星雙味晶球5毫克","1","125","0","選擇追蹤單位"
"20220828 21470011","","下酒菜","松阪豬炒水蓮","1","220","0","選擇追蹤單位"
"20220828 21470011","","開胃小點","經典台式泡菜","1","80","0","選擇追蹤單位"
"20220828 21470011","","House Wine","Rockbare Clare Valley Riesling White Wine","1","250","0","選擇追蹤單位"
"20220828 21470011","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220828 21470011","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220828 21470011","","Signature Cocktail","雲嫣","1","380","0","選擇追蹤單位"
"20220828 22200012","","Other Classic","Gin Fizz","1","350","0",""
"20220828 22200012","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220828 22200012","","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220828 22490013","","Classic Cocktail","Aviation","1","350","0",""
"20220828 22490013","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220829 00570014","","Other Classic","Long Island Iced Tea","1","430","0",""
"20220829 02000001","","招待","招待Whisky Shot","2","0","0","選擇追蹤單位"
"20220829 02000001","","招待","招待Whisky Shot","1","0","0","選擇追蹤單位"
"20220829 02000001","","招待","員工喝High Ball","1","0","0","選擇追蹤單位"
"20220829 02000001","","招待","招待 特調Shot","4","0","0","選擇追蹤單位"
"20220829 02000001","","招待","招待Whisky Shot","8","0","0","選擇追蹤單位"
"20220829 02000001","","招待","員工喝High Ball","1","0","0","選擇追蹤單位"
"20220829 02000001","","招待","員工喝 Redbull","1","0","0","選擇追蹤單位"
"20220829 02000001","","招待","招待 特調Shot","4","0","0","選擇追蹤單位"
"20220829 02000001","","招待","員工喝High Ball","1","0","0","選擇追蹤單位"
"20220829 02000001","","招待","員工喝High Ball","1","0","0","選擇追蹤單位"
"20220829 02000001","","招待","員工喝High Ball","1","0","0","選擇追蹤單位"
"20220829 02000001","","杯子","破杯費(厚可林杯)","1","0","0","選擇追蹤單位"
"20220829 02000001","","招待","員工喝High Ball","1","0","0","選擇追蹤單位"
"20220829 02000001","","招待","員工喝High Ball","1","0","0","選擇追蹤單位"
