"分店代碼","建立時間","交易序號","用餐方式","桌號","單號","商品編號","商品名稱","商品單價","數量","銷售金額","實收金額","淨額"
"01","2022-08-12 22:33:22","20220812 17410002","內用","A1","2","","6 Cocktail Shots","0","1","0","0",""
"01","2022-08-12 22:33:22","20220812 17410002","內用","A1","2","","Rockbare Clare Valley Riesling White Wine","0","1","0","0",""
"01","2022-08-12 22:33:22","20220812 17410002","內用","A1","2","","假日21點前入場招待","0","1","0","0",""
"01","2022-08-12 22:33:22","20220812 17410002","內用","A1","2","","假日21點前入場招待","0","1","0","0",""
"01","2022-08-12 22:33:22","20220812 17410002","內用","A1","2","","Rockbare McLaren Vale Grenache Red Wine","0","1","0","0",""
"01","2022-08-12 22:33:22","20220812 17410002","內用","A1","2","","假日21點前入場招待","0","1","0","0",""
"01","2022-08-12 22:33:22","20220812 17410002","內用","A1","2","","Rockbare McLaren Vale Grenache Red Wine","0","1","0","0",""
"01","2022-08-12 22:46:10","20220812 17420008","內用","B4","8","","仲夏 (PERONI仲夏限定特調)","450","1","450","450",""
"01","2022-08-12 22:46:10","20220812 17420008","內用","B4","8","","孜然霸王骨","450","1","450","450",""
"01","2022-08-12 22:46:10","20220812 17420008","內用","B4","8","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-12 22:46:10","20220812 17420008","內用","B4","8","","Gin  Tonic","320","1","320","320",""
"01","2022-08-12 22:46:10","20220812 17420008","內用","B4","8","","太極雙醬薯條","220","1","220","220",""
"01","2022-08-12 22:52:57","20220812 21120017","內用","A6","17","","西方世界","400","1","400","400",""
"01","2022-08-12 22:52:57","20220812 21120017","內用","A6","17","","PERONI draft beer","250","1","250","250",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","吉祥炸物拼盤","450","2","900","900",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","哈庫那瑪塔塔","420","1","420","420",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","浪子之琴","420","1","420","420",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","初夏 (PERONI仲夏限定特調)","400","1","400","400",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","西方世界","400","1","400","400",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","雲初之上","400","1","400","400",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","太極雙醬薯條","220","1","220","220",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","黑白無腸","180","1","180","180",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","Coke","100","2","200","200",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","自制滷豆干","0","1","0","0",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","黃金會員入會禮兌換券","0","1","0","0",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","黃金會員入會禮兌換券","0","1","0","0",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","黃金會員入會禮兌換券","0","1","0","0",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","黃金會員二樓限定酒水兌換券","0","5","0","0",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","假日21點前入場招待","0","1","0","0",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","招待Whisky Shot","0","5","0","0",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","假日21點前入場招待","0","2","0","0",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","Peroni Draft Beer 330ml","0","1","0","0",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","O-迎賓小點","0","1","0","0",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","O-迎賓小點","0","1","0","0",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","Rockbare McLaren Vale Grenache Red Wine","0","2","0","0",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","假日21點前入場招待","0","2","0","0",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","O-迎賓小點","0","1","0","0",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","黃金會員餐食兌換券","0","1","0","0",""
"01","2022-08-12 23:27:24","20220812 17410004","內用","A7","4","","Rockbare Clare Valley Riesling White Wine","0","2","0","0",""
"01","2022-08-12 23:41:49","20220812 21290019","內用","A5","19","","雲初之上","400","1","400","400",""
"01","2022-08-12 23:41:49","20220812 21290019","內用","A5","19","","琥珀","380","1","380","380",""
"01","2022-08-12 23:41:49","20220812 21290019","內用","A5","19","","雲嫣","380","1","380","380",""
"01","2022-08-12 23:41:49","20220812 21290019","內用","A5","19","","Mojito","350","1","350","350",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","Sangria","380","1","380","380",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","Long Island Iced Tea","380","1","380","380",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","Long Island Iced Tea","380","1","380","380",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","芥末蘋果蝦球","340","1","340","340",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","酒蒸蛤蠣","320","2","640","640",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","Gin  Tonic","320","1","320","320",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","酥炸廣島牡蠣","320","1","320","320",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","Rockbare Clare Valley Riesling White Wine","250","1","250","250",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","Rockbare McLaren Vale Grenache Red Wine","250","1","250","250",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","Rockbare Clare Valley Riesling White Wine","250","1","250","250",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","GUINNESS","250","1","250","250",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","Rockbare Clare Valley Riesling White Wine","250","1","250","250",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","轟炸雞軟骨","240","1","240","240",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","蒜酥黃金魚皮","220","1","220","220",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","太極雙醬薯條","220","1","220","220",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","假日21點前入場招待","0","1","0","0",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","招待Gin Shot","0","4","0","0",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","假日21點前入場招待","0","1","0","0",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","Rockbare Clare Valley Riesling White Wine","0","1","0","0",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","會員生日禮","0","1","0","0",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","Rockbare Clare Valley Riesling White Wine","0","1","0","0",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","O-壽星特調","0","1","0","0",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","假日21點前入場招待","0","1","0","0",""
"01","2022-08-12 23:46:40","20220812 17410003","內用","A3","3","","Rockbare McLaren Vale Grenache Red Wine","0","1","0","0",""
"01","2022-08-12 23:50:17","20220812 21400021","內用","大VIP-A","21","","東方美人","420","1","420","420",""
"01","2022-08-12 23:50:17","20220812 21400021","內用","大VIP-A","21","","盛夏 (PERONI仲夏限定特調)","400","1","400","400",""
"01","2022-08-12 23:50:17","20220812 21400021","內用","大VIP-A","21","","雲初之上","400","1","400","400",""
"01","2022-08-12 23:50:17","20220812 21400021","內用","大VIP-A","21","","白霜","380","1","380","380",""
"01","2022-08-12 23:50:17","20220812 21400021","內用","大VIP-A","21","","炙陽","380","1","380","380",""
"01","2022-08-12 23:50:17","20220812 21400021","內用","大VIP-A","21","","白霜","380","1","380","380",""
"01","2022-08-12 23:50:17","20220812 21400021","內用","大VIP-A","21","","Singapore Sling","380","1","380","430",""
"01","2022-08-12 23:50:17","20220812 21400021","內用","大VIP-A","21","","Mojito","350","1","350","350",""
"01","2022-08-12 23:50:17","20220812 21400021","內用","大VIP-A","21","","Highball","280","1","280","280",""
"01","2022-08-12 23:50:17","20220812 21400021","內用","大VIP-A","21","","B52 Shot","250","1","250","250",""
"01","2022-08-12 23:50:17","20220812 21400021","內用","大VIP-A","21","","韓國初飲初樂水蜜桃燒酒","250","1","250","250",""
"01","2022-08-12 23:50:17","20220812 21400021","內用","大VIP-A","21","","太極雙醬薯條","220","1","220","220",""
"01","2022-08-12 23:50:17","20220812 21400021","內用","大VIP-A","21","","太極雙醬薯條","220","1","220","220",""
"01","2022-08-12 23:50:17","20220812 21400021","內用","大VIP-A","21","","Jägerboomb Shot","200","1","200","200",""
"01","2022-08-12 23:50:17","20220812 21400021","內用","大VIP-A","21","","手工高麗菜豬肉水餃","200","1","200","200",""
"01","2022-08-12 23:50:17","20220812 21400021","內用","大VIP-A","21","","手工高麗菜豬肉水餃","200","1","200","200",""
"01","2022-08-13 00:16:02","20220812 17420010","內用","B8","10","","Special Cocktail","420","1","420","420",""
"01","2022-08-13 00:16:02","20220812 17420010","內用","B8","10","","哈庫那瑪塔塔","420","1","420","420",""
"01","2022-08-13 00:16:02","20220812 17420010","內用","B8","10","","東方美人","420","1","420","420",""
"01","2022-08-13 00:16:02","20220812 17420010","內用","B8","10","","雲初之上","400","1","400","400",""
"01","2022-08-13 00:16:02","20220812 17420010","內用","B8","10","","尋根","400","1","400","400",""
"01","2022-08-13 00:16:02","20220812 17420010","內用","B8","10","","琥珀","380","1","380","380",""
"01","2022-08-13 00:16:02","20220812 17420010","內用","B8","10","","琥珀","380","1","380","380",""
"01","2022-08-13 00:16:02","20220812 17420010","內用","B8","10","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-13 00:16:02","20220812 17420010","內用","B8","10","","酒蒸蛤蠣","320","1","320","320",""
"01","2022-08-13 00:16:02","20220812 17420010","內用","B8","10","","Rockbare Clare Valley Riesling White Wine","0","1","0","0",""
"01","2022-08-13 00:16:02","20220812 17420010","內用","B8","10","","Rockbare Clare Valley Riesling White Wine","0","2","0","0",""
